key,timestamp,wall_time,imu_temp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,msu_ax,msu_ay,msu_az,baro_temp,baro
11719,1521781112.96766,2018-03-23_125832,58.58600000000001,0.804,-0.107,-0.638,0.046,-0.7709999999999999,0.458,-33.672,-7.252000000000002,-19.26,55.83,1016.52
11720,1521781113.0245302,2018-03-23_125833,58.572,0.797,-0.103,-0.638,0.206,1.381,0.755,-33.496,-6.3679999999999986,-21.134,55.83,1016.52
11721,1521781113.07309,2018-03-23_125833,58.575,0.805,-0.111,-0.643,0.343,-0.282,0.61,-33.32,-8.312999999999999,-20.282,55.83,1016.52
11722,1521781113.1182802,2018-03-23_125833,58.563,0.802,-0.107,-0.644,-0.244,0.999,0.496,-33.849000000000004,-7.4289999999999985,-20.112,55.83,1016.52
11723,1521781113.16593,2018-03-23_125833,58.58,0.7929999999999999,-0.113,-0.638,-0.229,0.366,0.5489999999999999,-34.73,-6.545,-20.282,55.83,1016.53
11724,1521781113.2207198,2018-03-23_125833,58.58,0.8,-0.118,-0.639,-0.6409999999999999,-0.8540000000000001,0.458,-34.025,-7.96,-19.6,55.83,1016.52
11725,1521781113.2623599,2018-03-23_125833,58.58600000000001,0.7979999999999999,-0.108,-0.639,-0.35100000000000003,-0.198,0.58,-32.262,-8.312999999999999,-20.964,55.83,1016.52
11726,1521781113.31159,2018-03-23_125833,58.566,0.802,-0.115,-0.6409999999999999,0.397,-0.198,0.5489999999999999,-33.672,-8.312999999999999,-19.6,55.83,1016.52
11727,1521781113.3677402,2018-03-23_125833,58.598,0.8059999999999999,-0.117,-0.638,0.32,-0.061,0.381,-34.201,-8.137,-19.089,55.83,1016.53
11728,1521781113.42006,2018-03-23_125833,58.589,0.792,-0.1,-0.634,1.06,0.6709999999999999,0.862,-34.025,-7.252000000000002,-20.282,55.83,1016.53
11729,1521781113.46732,2018-03-23_125833,58.58,0.79,-0.105,-0.622,1.74,-1.686,2.007,-34.73,-8.667,-19.26,55.84,1016.53
11730,1521781113.52282,2018-03-23_125833,58.563,0.7959999999999999,-0.093,-0.633,-1.335,-4.593,3.349,-33.32,-9.375,-21.305,55.84,1016.55
11731,1521781113.58159,2018-03-23_125833,58.566,0.799,-0.14400000000000002,-0.648,-4.12,-5.898,4.517,-33.849000000000004,-7.4289999999999985,-22.157,55.84,1016.51
11732,1521781113.63416,2018-03-23_125833,58.56,0.7809999999999999,-0.145,-0.653,-3.4410000000000003,-2.594,5.142,-33.672,-8.312999999999999,-19.6,55.84,1016.53
11733,1521781113.69102,2018-03-23_125833,58.575,0.75,-0.128,-0.6579999999999999,0.5489999999999999,-7.332000000000002,5.089,-33.496,-9.198,-21.475,55.84,1016.53
11734,1521781113.74126,2018-03-23_125833,58.572,0.7879999999999999,-0.115,-0.6679999999999999,0.916,-9.239,0.8240000000000001,-34.025,-9.021,-20.964,55.84,1016.54
11735,1521781113.78783,2018-03-23_125833,58.575,0.779,-0.121,-0.657,1.472,-4.494,-2.708,-33.496,-10.259,-20.453,55.84,1016.53
11736,1521781113.83605,2018-03-23_125833,58.58,0.765,-0.127,-0.664,0.6559999999999999,-4.799,-3.624,-33.144,-8.137,-22.498,55.84,1016.54
11737,1521781113.90535,2018-03-23_125833,58.58600000000001,0.789,-0.129,-0.674,-0.229,-7.553,-3.525,-34.554,-8.844,-19.771,55.84,1016.53
11738,1521781113.9990098,2018-03-23_125833,58.583,0.768,-0.102,-0.6729999999999999,0.313,-2.716,-1.16,-33.672,-7.252000000000002,-20.964,55.84,1016.54
11739,1521781114.0598,2018-03-23_125834,58.578,0.7609999999999999,-0.107,-0.6779999999999999,1.61,-6.065,1.709,-34.906,-9.552,-22.157,55.84,1016.54
11740,1521781114.11815,2018-03-23_125834,58.607,0.737,-0.119,-0.6829999999999999,1.289,-9.628,5.8439999999999985,-33.849000000000004,-9.198,-22.157,55.84,1016.54
11741,1521781114.1714098,2018-03-23_125834,58.592,0.74,-0.112,-0.696,1.846,-15.251,7.782,-32.967,-8.667,-21.646,55.84,1016.55
11742,1521781114.22294,2018-03-23_125834,58.575,0.69,-0.09,-0.713,1.633,-16.418,12.527,-33.672,-9.375,-23.009,55.85,1016.55
11743,1521781114.28877,2018-03-23_125834,58.58,0.741,-0.16399999999999998,-0.7170000000000001,9.933,-35.11,12.871,-33.496,-11.32,-22.839,55.85,1016.54
11744,1521781114.35052,2018-03-23_125834,58.548,0.8,-0.19,-0.732,5.92,-10.193,9.613,-30.323,-10.259,-25.566,55.85,1016.53
11745,1521781114.40068,2018-03-23_125834,58.61600000000001,0.735,-0.187,-0.747,8.186,-3.723,7.401,-32.615,-9.021,-24.032,55.85,1016.54
11746,1521781114.4509199,2018-03-23_125834,58.595,0.71,-0.229,-0.74,10.208,-3.304,5.447,-31.909,-9.728,-27.781,55.85,1016.53
11747,1521781114.5023599,2018-03-23_125834,58.589,0.698,-0.21600000000000005,-0.758,9.995,-6.05,3.838,-31.028,-11.32,-27.952,55.85,1016.53
11748,1521781114.55811,2018-03-23_125834,58.583,0.688,-0.222,-0.736,9.605,-5.783,2.3040000000000003,-30.323,-10.259,-27.27,55.85,1016.53
11749,1521781114.60485,2018-03-23_125834,58.58,0.6940000000000001,-0.233,-0.754,10.429,-5.5539999999999985,1.19,-31.028,-12.028,-27.611,55.85,1016.55
