train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,f1_score
1,1,218710,2,1,278300,5,2,237050,0.8143
1,1,218710,2,1,278300,5,3,283810,0.8198
1,1,218710,2,1,278300,6,1,191410,0.7604
1,1,218710,2,1,278300,6,2,274640,0.7730
1,1,218710,2,1,278300,6,3,272550,0.7826
1,1,218710,2,1,278300,7,1,513030,0.7432
1,1,218710,2,1,278300,7,2,499780,0.8046
1,1,218710,2,1,278300,7,3,510050,0.8295
1,1,218710,2,1,278300,8,1,141760,0.7841
1,1,218710,2,1,278300,8,2,151390,0.7748
1,1,218710,2,1,278300,8,3,156050,0.7633
1,1,218710,2,2,334990,1,1,218710,0.9550
1,1,218710,2,2,334990,1,2,212760,0.8430
1,1,218710,2,2,334990,1,3,217700,0.8280
1,1,218710,2,2,334990,2,1,278300,0.6924
1,1,218710,2,2,334990,2,2,334990,0.7342
1,1,218710,2,2,334990,2,3,288720,0.6775
1,1,218710,2,2,334990,3,1,151190,0.6989
1,1,218710,2,2,334990,3,2,153970,0.7730
1,1,218710,2,2,334990,3,3,205220,0.7691
1,1,218710,2,2,334990,4,1,249230,0.7373
1,1,218710,2,2,334990,4,2,239230,0.7757
1,1,218710,2,2,334990,4,3,423770,0.7936
1,1,218710,2,2,334990,5,1,215530,0.8167
1,1,218710,2,2,334990,5,2,237050,0.8092
1,1,218710,2,2,334990,5,3,283810,0.8123
1,1,218710,2,2,334990,6,1,191410,0.7635
1,1,218710,2,2,334990,6,2,274640,0.7812
1,1,218710,2,2,334990,6,3,272550,0.7881
1,1,218710,2,2,334990,7,1,513030,0.7639
1,1,218710,2,2,334990,7,2,499780,0.8133
1,1,218710,2,2,334990,7,3,510050,0.8353
1,1,218710,2,2,334990,8,1,141760,0.7815
1,1,218710,2,2,334990,8,2,151390,0.7800
1,1,218710,2,2,334990,8,3,156050,0.7664
1,1,218710,2,3,288720,1,1,218710,0.9629
1,1,218710,2,3,288720,1,2,212760,0.8457
1,1,218710,2,3,288720,1,3,217700,0.8258
1,1,218710,2,3,288720,2,1,278300,0.6755
1,1,218710,2,3,288720,2,2,334990,0.7259
1,1,218710,2,3,288720,2,3,288720,0.6896
1,1,218710,2,3,288720,3,1,151190,0.6992
1,1,218710,2,3,288720,3,2,153970,0.7673
1,1,218710,2,3,288720,3,3,205220,0.7627
