train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,f1_score
1,1,218710,5,3,283810,2,3,288720,0.6670
1,1,218710,5,3,283810,3,1,151190,0.6889
1,1,218710,5,3,283810,3,2,153970,0.8004
1,1,218710,5,3,283810,3,3,205220,0.7877
1,1,218710,5,3,283810,4,1,249230,0.7611
1,1,218710,5,3,283810,4,2,239230,0.7742
1,1,218710,5,3,283810,4,3,423770,0.7615
1,1,218710,5,3,283810,5,1,215530,0.8070
1,1,218710,5,3,283810,5,2,237050,0.8365
1,1,218710,5,3,283810,5,3,283810,0.8216
1,1,218710,5,3,283810,6,1,191410,0.7301
1,1,218710,5,3,283810,6,2,274640,0.7270
1,1,218710,5,3,283810,6,3,272550,0.7283
1,1,218710,5,3,283810,7,1,513030,0.8132
1,1,218710,5,3,283810,7,2,499780,0.8330
1,1,218710,5,3,283810,7,3,510050,0.8192
1,1,218710,5,3,283810,8,1,141760,0.7902
1,1,218710,5,3,283810,8,2,151390,0.7713
1,1,218710,5,3,283810,8,3,156050,0.7818
1,1,218710,6,1,191410,1,1,218710,0.8995
1,1,218710,6,1,191410,1,2,212760,0.8474
1,1,218710,6,1,191410,1,3,217700,0.8046
1,1,218710,6,1,191410,2,1,278300,0.7619
1,1,218710,6,1,191410,2,2,334990,0.7552
1,1,218710,6,1,191410,2,3,288720,0.6629
1,1,218710,6,1,191410,3,1,151190,0.6666
1,1,218710,6,1,191410,3,2,153970,0.8135
1,1,218710,6,1,191410,3,3,205220,0.7998
1,1,218710,6,1,191410,4,1,249230,0.7331
1,1,218710,6,1,191410,4,2,239230,0.7392
1,1,218710,6,1,191410,4,3,423770,0.7433
1,1,218710,6,1,191410,5,1,215530,0.7880
1,1,218710,6,1,191410,5,2,237050,0.8252
1,1,218710,6,1,191410,5,3,283810,0.8128
1,1,218710,6,1,191410,6,1,191410,0.7358
1,1,218710,6,1,191410,6,2,274640,0.7270
1,1,218710,6,1,191410,6,3,272550,0.7181
1,1,218710,6,1,191410,7,1,513030,0.8086
1,1,218710,6,1,191410,7,2,499780,0.8115
1,1,218710,6,1,191410,7,3,510050,0.8019
1,1,218710,6,1,191410,8,1,141760,0.7762
1,1,218710,6,1,191410,8,2,151390,0.7721
1,1,218710,6,1,191410,8,3,156050,0.7813
1,1,218710,6,2,274640,1,1,218710,0.8995
1,1,218710,6,2,274640,1,2,212760,0.8474
1,1,218710,6,2,274640,1,3,217700,0.8046
1,1,218710,6,2,274640,2,1,278300,0.7619
1,1,218710,6,2,274640,2,2,334990,0.7552
1,1,218710,6,2,274640,2,3,288720,0.6629
1,1,218710,6,2,274640,3,1,151190,0.6666
1,1,218710,6,2,274640,3,2,153970,0.8135
1,1,218710,6,2,274640,3,3,205220,0.7998
1,1,218710,6,2,274640,4,1,249230,0.7331
1,1,218710,6,2,274640,4,2,239230,0.7392
1,1,218710,6,2,274640,4,3,423770,0.7433
1,1,218710,6,2,274640,5,1,215530,0.7880
1,1,218710,6,2,274640,5,2,237050,0.8252
1,1,218710,6,2,274640,5,3,283810,0.8128
1,1,218710,6,2,274640,6,1,191410,0.7358
1,1,218710,6,2,274640,6,2,274640,0.7270
1,1,218710,6,2,274640,6,3,272550,0.7181
1,1,218710,6,2,274640,7,1,513030,0.8086
1,1,218710,6,2,274640,7,2,499780,0.8115
1,1,218710,6,2,274640,7,3,510050,0.8019
1,1,218710,6,2,274640,8,1,141760,0.7762
1,1,218710,6,2,274640,8,2,151390,0.7721
1,1,218710,6,2,274640,8,3,156050,0.7813
1,1,218710,6,3,272550,1,1,218710,0.8741
1,1,218710,6,3,272550,1,2,212760,0.8408
1,1,218710,6,3,272550,1,3,217700,0.7713
1,1,218710,6,3,272550,2,1,278300,0.7027
1,1,218710,6,3,272550,2,2,334990,0.7418
1,1,218710,6,3,272550,2,3,288720,0.6857
1,1,218710,6,3,272550,3,1,151190,0.6306
1,1,218710,6,3,272550,3,2,153970,0.7737
1,1,218710,6,3,272550,3,3,205220,0.7704
1,1,218710,6,3,272550,4,1,249230,0.6649
1,1,218710,6,3,272550,4,2,239230,0.6466
1,1,218710,6,3,272550,4,3,423770,0.6188
1,1,218710,6,3,272550,5,1,215530,0.7983
1,1,218710,6,3,272550,5,2,237050,0.8214
1,1,218710,6,3,272550,5,3,283810,0.8081
1,1,218710,6,3,272550,6,1,191410,0.7408
1,1,218710,6,3,272550,6,2,274640,0.7253
1,1,218710,6,3,272550,6,3,272550,0.7457
1,1,218710,6,3,272550,7,1,513030,0.7730
1,1,218710,6,3,272550,7,2,499780,0.7797
1,1,218710,6,3,272550,7,3,510050,0.7418
1,1,218710,6,3,272550,8,1,141760,0.7904
1,1,218710,6,3,272550,8,2,151390,0.7728
1,1,218710,6,3,272550,8,3,156050,0.7780
1,1,218710,7,1,513030,1,1,218710,0.9298
1,1,218710,7,1,513030,1,2,212760,0.8480
1,1,218710,7,1,513030,1,3,217700,0.8260
1,1,218710,7,1,513030,2,1,278300,0.7553
1,1,218710,7,1,513030,2,2,334990,0.7596
1,1,218710,7,1,513030,2,3,288720,0.6770
1,1,218710,7,1,513030,3,1,151190,0.6841
1,1,218710,7,1,513030,3,2,153970,0.7914
1,1,218710,7,1,513030,3,3,205220,0.7757
1,1,218710,7,1,513030,4,1,249230,0.7694
1,1,218710,7,1,513030,4,2,239230,0.7640
1,1,218710,7,1,513030,4,3,423770,0.7693
1,1,218710,7,1,513030,5,1,215530,0.8109
1,1,218710,7,1,513030,5,2,237050,0.8364
1,1,218710,7,1,513030,5,3,283810,0.8164
1,1,218710,7,1,513030,6,1,191410,0.7284
1,1,218710,7,1,513030,6,2,274640,0.7362
1,1,218710,7,1,513030,6,3,272550,0.7237
1,1,218710,7,1,513030,7,1,513030,0.8286
1,1,218710,7,1,513030,7,2,499780,0.8281
1,1,218710,7,1,513030,7,3,510050,0.8179
1,1,218710,7,1,513030,8,1,141760,0.7926
1,1,218710,7,1,513030,8,2,151390,0.7878
1,1,218710,7,1,513030,8,3,156050,0.7860
1,1,218710,7,2,499780,1,1,218710,1.0000
1,1,218710,7,2,499780,1,2,212760,0.8422
1,1,218710,7,2,499780,1,3,217700,0.8380
1,1,218710,7,2,499780,2,1,278300,0.6665
1,1,218710,7,2,499780,2,2,334990,0.6726
1,1,218710,7,2,499780,2,3,288720,0.6333
1,1,218710,7,2,499780,3,1,151190,0.6764
1,1,218710,7,2,499780,3,2,153970,0.7719
1,1,218710,7,2,499780,3,3,205220,0.7120
1,1,218710,7,2,499780,4,1,249230,0.8090
1,1,218710,7,2,499780,4,2,239230,0.8166
1,1,218710,7,2,499780,4,3,423770,0.7993
1,1,218710,7,2,499780,5,1,215530,0.7889
1,1,218710,7,2,499780,5,2,237050,0.8131
1,1,218710,7,2,499780,5,3,283810,0.8079
1,1,218710,7,2,499780,6,1,191410,0.6613
1,1,218710,7,2,499780,6,2,274640,0.7119
1,1,218710,7,2,499780,6,3,272550,0.7069
1,1,218710,7,2,499780,7,1,513030,0.8037
1,1,218710,7,2,499780,7,2,499780,0.8423
1,1,218710,7,2,499780,7,3,510050,0.8388
1,1,218710,7,2,499780,8,1,141760,0.7793
1,1,218710,7,2,499780,8,2,151390,0.7710
1,1,218710,7,2,499780,8,3,156050,0.7468
1,1,218710,7,3,510050,1,1,218710,1.0000
1,1,218710,7,3,510050,1,2,212760,0.8422
1,1,218710,7,3,510050,1,3,217700,0.8380
1,1,218710,7,3,510050,2,1,278300,0.6665
1,1,218710,7,3,510050,2,2,334990,0.6726
1,1,218710,7,3,510050,2,3,288720,0.6333
1,1,218710,7,3,510050,3,1,151190,0.6764
1,1,218710,7,3,510050,3,2,153970,0.7719
1,1,218710,7,3,510050,3,3,205220,0.7120
1,1,218710,7,3,510050,4,1,249230,0.8090
1,1,218710,7,3,510050,4,2,239230,0.8166
1,1,218710,7,3,510050,4,3,423770,0.7993
1,1,218710,7,3,510050,5,1,215530,0.7889
1,1,218710,7,3,510050,5,2,237050,0.8131
1,1,218710,7,3,510050,5,3,283810,0.8079
1,1,218710,7,3,510050,6,1,191410,0.6613
1,1,218710,7,3,510050,6,2,274640,0.7119
1,1,218710,7,3,510050,6,3,272550,0.7069
1,1,218710,7,3,510050,7,1,513030,0.8037
1,1,218710,7,3,510050,7,2,499780,0.8423
1,1,218710,7,3,510050,7,3,510050,0.8388
1,1,218710,7,3,510050,8,1,141760,0.7793
1,1,218710,7,3,510050,8,2,151390,0.7710
1,1,218710,7,3,510050,8,3,156050,0.7468
1,1,218710,8,1,141760,1,1,218710,0.9207
1,1,218710,8,1,141760,1,2,212760,0.8468
1,1,218710,8,1,141760,1,3,217700,0.8204
1,1,218710,8,1,141760,2,1,278300,0.7475
1,1,218710,8,1,141760,2,2,334990,0.7482
1,1,218710,8,1,141760,2,3,288720,0.6750
1,1,218710,8,1,141760,3,1,151190,0.6737
1,1,218710,8,1,141760,3,2,153970,0.7918
1,1,218710,8,1,141760,3,3,205220,0.7779
1,1,218710,8,1,141760,4,1,249230,0.7788
1,1,218710,8,1,141760,4,2,239230,0.7733
1,1,218710,8,1,141760,4,3,423770,0.7666
1,1,218710,8,1,141760,5,1,215530,0.8102
1,1,218710,8,1,141760,5,2,237050,0.8374
1,1,218710,8,1,141760,5,3,283810,0.8217
1,1,218710,8,1,141760,6,1,191410,0.7139
1,1,218710,8,1,141760,6,2,274640,0.7340
1,1,218710,8,1,141760,6,3,272550,0.7271
1,1,218710,8,1,141760,7,1,513030,0.8249
1,1,218710,8,1,141760,7,2,499780,0.8156
1,1,218710,8,1,141760,7,3,510050,0.8152
1,1,218710,8,1,141760,8,1,141760,0.7982
1,1,218710,8,1,141760,8,2,151390,0.7864
1,1,218710,8,1,141760,8,3,156050,0.7936
1,1,218710,8,2,151390,1,1,218710,0.8995
1,1,218710,8,2,151390,1,2,212760,0.8474
1,1,218710,8,2,151390,1,3,217700,0.8046
1,1,218710,8,2,151390,2,1,278300,0.7619
1,1,218710,8,2,151390,2,2,334990,0.7552
1,1,218710,8,2,151390,2,3,288720,0.6629
