train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,f1_score
1,1,218710,2,2,334990,1,2,212760,0.8506
1,1,218710,2,2,334990,1,3,217700,0.8597
1,1,218710,2,2,334990,2,1,278300,0.7352
1,1,218710,2,2,334990,2,2,334990,0.7621
1,1,218710,2,2,334990,2,3,288720,0.7595
1,1,218710,2,2,334990,3,1,151190,0.8150
1,1,218710,2,2,334990,3,2,153970,0.7902
1,1,218710,2,2,334990,3,3,205220,0.8133
1,1,218710,2,2,334990,4,1,249230,0.7516
1,1,218710,2,2,334990,4,2,239230,0.7927
1,1,218710,2,2,334990,4,3,423770,0.7445
1,1,218710,2,2,334990,5,1,215530,0.7989
1,1,218710,2,2,334990,5,2,237050,0.8079
1,1,218710,2,2,334990,5,3,283810,0.8235
1,1,218710,2,2,334990,6,1,191410,0.7376
1,1,218710,2,2,334990,6,2,274640,0.7511
1,1,218710,2,2,334990,6,3,272550,0.7397
1,1,218710,2,2,334990,7,1,513030,0.8190
1,1,218710,2,2,334990,7,2,499780,0.8204
1,1,218710,2,2,334990,7,3,510050,0.8310
1,1,218710,2,2,334990,8,1,141760,0.7840
1,1,218710,2,2,334990,8,2,151390,0.7897
1,1,218710,2,2,334990,8,3,156050,0.7787
1,1,218710,2,3,288720,1,1,218710,0.9550
1,1,218710,2,3,288720,1,2,212760,0.8506
1,1,218710,2,3,288720,1,3,217700,0.8597
1,1,218710,2,3,288720,2,1,278300,0.7352
1,1,218710,2,3,288720,2,2,334990,0.7621
1,1,218710,2,3,288720,2,3,288720,0.7595
1,1,218710,2,3,288720,3,1,151190,0.8150
1,1,218710,2,3,288720,3,2,153970,0.7902
1,1,218710,2,3,288720,3,3,205220,0.8133
1,1,218710,2,3,288720,4,1,249230,0.7516
1,1,218710,2,3,288720,4,2,239230,0.7927
1,1,218710,2,3,288720,4,3,423770,0.7445
1,1,218710,2,3,288720,5,1,215530,0.7989
1,1,218710,2,3,288720,5,2,237050,0.8079
1,1,218710,2,3,288720,5,3,283810,0.8235
1,1,218710,2,3,288720,6,1,191410,0.7376
1,1,218710,2,3,288720,6,2,274640,0.7511
1,1,218710,2,3,288720,6,3,272550,0.7397
1,1,218710,2,3,288720,7,1,513030,0.8190
1,1,218710,2,3,288720,7,2,499780,0.8204
1,1,218710,2,3,288720,7,3,510050,0.8310
1,1,218710,2,3,288720,8,1,141760,0.7840
1,1,218710,2,3,288720,8,2,151390,0.7897
1,1,218710,2,3,288720,8,3,156050,0.7787
1,1,218710,3,1,151190,1,1,218710,0.9201
1,1,218710,3,1,151190,1,2,212760,0.8438
1,1,218710,3,1,151190,1,3,217700,0.8513
1,1,218710,3,1,151190,2,1,278300,0.7212
1,1,218710,3,1,151190,2,2,334990,0.7457
1,1,218710,3,1,151190,2,3,288720,0.7442
1,1,218710,3,1,151190,3,1,151190,0.8283
1,1,218710,3,1,151190,3,2,153970,0.8149
1,1,218710,3,1,151190,3,3,205220,0.8416
1,1,218710,3,1,151190,4,1,249230,0.7779
1,1,218710,3,1,151190,4,2,239230,0.7830
1,1,218710,3,1,151190,4,3,423770,0.7615
1,1,218710,3,1,151190,5,1,215530,0.8118
1,1,218710,3,1,151190,5,2,237050,0.8204
1,1,218710,3,1,151190,5,3,283810,0.8327
1,1,218710,3,1,151190,6,1,191410,0.7442
1,1,218710,3,1,151190,6,2,274640,0.7657
1,1,218710,3,1,151190,6,3,272550,0.7703
1,1,218710,3,1,151190,7,1,513030,0.8170
1,1,218710,3,1,151190,7,2,499780,0.8253
1,1,218710,3,1,151190,7,3,510050,0.8499
1,1,218710,3,1,151190,8,1,141760,0.7932
1,1,218710,3,1,151190,8,2,151390,0.7914
1,1,218710,3,1,151190,8,3,156050,0.7795
1,1,218710,3,2,153970,1,1,218710,0.9201
1,1,218710,3,2,153970,1,2,212760,0.8438
1,1,218710,3,2,153970,1,3,217700,0.8513
1,1,218710,3,2,153970,2,1,278300,0.7212
1,1,218710,3,2,153970,2,2,334990,0.7457
1,1,218710,3,2,153970,2,3,288720,0.7442
1,1,218710,3,2,153970,3,1,151190,0.8283
1,1,218710,3,2,153970,3,2,153970,0.8149
1,1,218710,3,2,153970,3,3,205220,0.8416
1,1,218710,3,2,153970,4,1,249230,0.7779
