train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,f1_score
1,1,243400,7,1,269500,7,2,278840,0.8741
1,1,243400,7,1,269500,7,3,274760,0.8900
1,1,243400,7,1,269500,8,1,170430,0.8288
1,1,243400,7,1,269500,8,2,89370,0.7870
1,1,243400,7,1,269500,8,3,142120,0.8175
1,1,243400,7,2,278840,1,1,243400,1.0000
1,1,243400,7,2,278840,1,2,223010,0.9528
1,1,243400,7,2,278840,1,3,181870,0.9470
1,1,243400,7,2,278840,2,1,210550,0.7805
1,1,243400,7,2,278840,2,2,251930,0.7833
1,1,243400,7,2,278840,2,3,223700,0.7012
1,1,243400,7,2,278840,3,1,110320,0.8815
1,1,243400,7,2,278840,3,2,122580,0.8976
1,1,243400,7,2,278840,3,3,112370,0.8532
1,1,243400,7,2,278840,4,1,222600,0.8301
1,1,243400,7,2,278840,4,2,267800,0.8354
1,1,243400,7,2,278840,4,3,271990,0.8158
1,1,243400,7,2,278840,5,1,131210,0.8390
1,1,243400,7,2,278840,5,2,188720,0.8426
1,1,243400,7,2,278840,5,3,185380,0.8625
1,1,243400,7,2,278840,6,1,241880,0.7822
1,1,243400,7,2,278840,6,2,164810,0.8115
1,1,243400,7,2,278840,6,3,266820,0.7925
1,1,243400,7,2,278840,7,1,269500,0.8527
1,1,243400,7,2,278840,7,2,278840,0.8818
1,1,243400,7,2,278840,7,3,274760,0.8750
1,1,243400,7,2,278840,8,1,170430,0.8054
1,1,243400,7,2,278840,8,2,89370,0.7875
1,1,243400,7,2,278840,8,3,142120,0.8177
1,1,243400,7,3,274760,1,1,243400,0.9834
1,1,243400,7,3,274760,1,2,223010,0.9182
1,1,243400,7,3,274760,1,3,181870,0.9356
1,1,243400,7,3,274760,2,1,210550,0.7870
1,1,243400,7,3,274760,2,2,251930,0.7522
1,1,243400,7,3,274760,2,3,223700,0.7075
1,1,243400,7,3,274760,3,1,110320,0.8990
1,1,243400,7,3,274760,3,2,122580,0.8865
1,1,243400,7,3,274760,3,3,112370,0.9092
1,1,243400,7,3,274760,4,1,222600,0.8178
1,1,243400,7,3,274760,4,2,267800,0.8248
1,1,243400,7,3,274760,4,3,271990,0.7913
1,1,243400,7,3,274760,5,1,131210,0.8428
1,1,243400,7,3,274760,5,2,188720,0.8660
