key,timestamp,wall_time,imu_temp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,msu_ax,msu_ay,msu_az,baro_temp,baro
14226,1521781112.99734,2018-03-23_125832,67.105,-0.701,0.368,-0.662,1.953,-0.42,0.32799999999999996,16.980999999999998,-33.364000000000004,-101.588,64.5,1016.76703125
14227,1521781113.04091,2018-03-23_125833,67.117,-0.705,0.365,-0.6629999999999999,1.7469999999999999,-0.71,-0.237,15.919,-34.074,-100.904,64.5,1016.8041015625
14228,1521781113.0992,2018-03-23_125833,67.12899999999999,-0.715,0.366,-0.667,1.6480000000000001,0.084,-0.381,15.919,-33.364000000000004,-100.904,64.5,1016.795234375
14229,1521781113.14293,2018-03-23_125833,67.117,-0.7140000000000001,0.366,-0.6659999999999999,1.198,-0.7859999999999999,-0.069,14.504000000000001,-34.429,-101.588,64.5,1016.795234375
14230,1521781113.1902099,2018-03-23_125833,67.126,-0.71,0.365,-0.6629999999999999,1.4569999999999999,-0.107,0.107,15.742,-33.541,-100.04899999999999,64.49,1016.7912109375
14231,1521781113.2399302,2018-03-23_125833,67.102,-0.708,0.366,-0.665,2.029,-0.603,0.252,15.389000000000001,-31.412,-101.075,64.5,1016.78265625
14232,1521781113.29282,2018-03-23_125833,67.111,-0.7090000000000001,0.369,-0.667,1.7469999999999999,-0.45799999999999996,0.29,15.919,-32.299,-101.93,64.5,1016.786171875
14233,1521781113.34881,2018-03-23_125833,67.117,-0.708,0.368,-0.667,1.732,-0.305,0.122,16.804000000000002,-33.896,-100.04899999999999,64.5,1016.786171875
14234,1521781113.40658,2018-03-23_125833,67.09899999999999,-0.703,0.366,-0.665,1.587,-0.282,-0.336,15.919,-33.364000000000004,-101.24600000000001,64.5,1016.779375
14235,1521781113.4569,2018-03-23_125833,67.102,-0.7190000000000001,0.365,-0.665,0.6940000000000001,-0.397,0.168,17.511,-33.541,-101.417,64.5,1016.800546875
14236,1521781113.5128,2018-03-23_125833,67.12,-0.721,0.359,-0.669,1.556,1.915,1.633,16.096,-33.541,-101.759,64.5,1016.7811328125
14237,1521781113.59395,2018-03-23_125833,67.123,-0.677,0.379,-0.664,1.419,-6.485,-1.305,15.742,-32.476,-101.759,64.51,1016.799296875
14238,1521781113.6783302,2018-03-23_125833,67.12899999999999,-0.715,0.374,-0.659,0.214,-1.556,-4.044,18.219,-34.606,-102.101,64.5,1016.79375
14239,1521781113.7437599,2018-03-23_125833,67.138,-0.732,0.36700000000000005,-0.6559999999999999,-0.6940000000000001,1.755,-2.9530000000000003,15.919,-33.009,-100.56200000000001,64.51,1016.809921875
14240,1521781113.7962,2018-03-23_125833,67.12899999999999,-0.721,0.359,-0.649,-0.755,-2.533,-1.183,16.096,-34.251,-100.73299999999999,64.5,1016.800859375
14241,1521781113.8455,2018-03-23_125833,67.081,-0.696,0.361,-0.6559999999999999,0.755,0.8320000000000001,-1.06,15.212,-34.783,-101.24600000000001,64.5,1016.8061328125
14242,1521781113.9207802,2018-03-23_125833,67.117,-0.711,0.36,-0.6579999999999999,1.244,1.45,-2.563,16.627,-33.364000000000004,-101.24600000000001,64.5,1016.807890625
14243,1521781114.01373,2018-03-23_125834,67.105,-0.7240000000000001,0.371,-0.664,1.137,0.5489999999999999,-1.2890000000000001,16.273,-34.783,-100.56200000000001,64.51,1016.80640625
14244,1521781114.06586,2018-03-23_125834,67.11399999999999,-0.715,0.364,-0.669,1.114,0.275,-0.633,14.504000000000001,-34.429,-102.61399999999999,64.5,1016.7846875
14245,1521781114.1230302,2018-03-23_125834,67.111,-0.7070000000000001,0.366,-0.667,0.679,-1.8459999999999999,-0.71,17.334,-31.944000000000003,-102.272,64.5,1016.7846875
14246,1521781114.17695,2018-03-23_125834,67.111,-0.7040000000000001,0.371,-0.664,0.778,1.7619999999999998,-1.633,16.627,-34.074,-100.22,64.51,1016.7958203125
14247,1521781114.2336302,2018-03-23_125834,67.12,-0.7070000000000001,0.37200000000000005,-0.662,-0.61,-0.40399999999999997,-2.556,14.857999999999999,-33.364000000000004,-101.93,64.5,1016.7973046875
14248,1521781114.2922199,2018-03-23_125834,67.11399999999999,-0.701,0.37799999999999995,-0.674,-1.2590000000000001,2.029,-3.235,14.504000000000001,-35.138000000000005,-102.272,64.51,1016.781640625
14249,1521781114.35875,2018-03-23_125834,67.108,-0.7040000000000001,0.365,-0.665,-3.525,0.847,-5.157,16.627,-34.074,-100.56200000000001,64.5,1016.77609375
14250,1521781114.41209,2018-03-23_125834,67.117,-0.703,0.37200000000000005,-0.6709999999999999,-3.609,1.2590000000000001,-7.065,14.327,-35.671,-101.075,64.51,1016.78015625
14251,1521781114.4652698,2018-03-23_125834,67.14699999999999,-0.705,0.363,-0.679,-3.12,2.502,-8.827,16.096,-33.896,-100.73299999999999,64.51,1016.78015625
14252,1521781114.51508,2018-03-23_125834,67.132,-0.705,0.358,-0.667,-4.333,2.1590000000000003,-9.453,16.627,-34.783,-101.93,64.51,1016.794296875
