key,timestamp,wall_time,imu_temp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,msu_ax,msu_ay,msu_az,baro_temp,baro
1,1521780321.88263,2018-03-23_124521,62.789,0.051,0.158,0.958,1.816,1.617,6.02,40.86,-37.8,-48.058,60.25,1016.893515625
2,1521780321.92915,2018-03-23_124521,62.807,0.048,0.157,0.954,2.441,2.655,9.933,40.683,-36.913,-47.545,60.26,1016.8941796875
3,1521780321.97668,2018-03-23_124521,62.798,0.038,0.156,0.96,2.464,1.358,8.385,40.329,-37.268,-47.545,60.26,1016.8941796875
4,1521780322.02925,2018-03-23_124522,62.816,0.043,0.16,0.959,1.534,-0.9,4.807,42.451,-35.493,-47.203,60.25,1016.8958984375
5,1521780322.0859,2018-03-23_124522,62.783,0.042,0.16,0.956,1.602,-0.778,1.701,41.036,-36.558,-46.519,60.25,1016.878359375
6,1521780322.13279,2018-03-23_124522,62.834,0.05,0.156,0.959,1.511,-1.03,-0.061,40.86,-37.8,-45.663,60.26,1016.8906640625
7,1521780322.18099,2018-03-23_124522,62.792,0.047,0.16,0.958,1.717,-0.183,-0.084,41.213,-38.51,-48.4,60.26,1016.8906640625
8,1521780322.23455,2018-03-23_124522,62.798,0.048,0.159,0.959,1.648,-0.206,-0.137,42.098,-36.913,-47.203,60.26,1016.9082421875
9,1521780322.3067,2018-03-23_124522,62.789,0.044,0.158,0.956,1.503,-0.298,-0.305,42.982,-36.736,-49.768,60.26,1016.90296875
10,1521780322.35925,2018-03-23_124522,62.837,0.047,0.16,0.956,1.74,-0.229,-0.099,40.86,-38.51,-46.69,60.26,1016.8783984375
11,1521780322.40446,2018-03-23_124522,62.831,0.051,0.16,0.958,2.357,0.71,1.137,39.975,-36.558,-46.519,60.26,1016.897734375
12,1521780322.45385,2018-03-23_124522,62.825,0.057,0.161,0.957,2.274,0.633,7.065,42.805,-37.978,-46.519,60.26,1016.897734375
13,1521780322.50977,2018-03-23_124522,62.813,0.049,0.158,0.955,2.235,0.275,9.918,41.567,-38.865,-46.005,60.26,1016.9117578125
14,1521780322.5646,2018-03-23_124522,62.81,0.047,0.161,0.958,2.007,0.534,7.713,43.336,-37.445,-47.716,60.26,1016.897734375
15,1521780322.60972,2018-03-23_124522,62.804,0.05,0.158,0.957,2.182,0.702,6.21,42.982,-39.22,-46.69,60.26,1016.88046875
16,1521780322.65858,2018-03-23_124522,62.825,0.049,0.16,0.961,1.907,0.221,5.28,45.105,-37.8,-47.374,60.26,1016.88046875
17,1521780322.7119,2018-03-23_124522,62.81,0.059,0.155,0.96,2.411,1.419,10.559,44.751,-38.51,-46.005,60.26,1016.8664453125
18,1521780322.75934,2018-03-23_124522,62.798,0.048,0.159,0.962,2.487,1.343,12.863,43.867,-36.913,-46.177,60.26,1016.8857421875
19,1521780322.80931,2018-03-23_124522,62.813,0.047,0.16,0.957,2.258,1.587,12.749,45.105,-36.381,-45.321,60.26,1016.8892578125
20,1521780322.86897,2018-03-23_124522,62.804,0.051,0.161,0.96,2.495,1.488,11.543,44.574,-38.688,-47.545,60.27,1016.8969140625
21,1521780322.91824,2018-03-23_124522,62.81,0.048,0.167,0.959,2.022,0.71,8.583,44.574,-36.913,-46.177,60.27,1016.8986328125
22,1521780322.96705,2018-03-23_124522,62.819,0.048,0.161,0.961,1.572,-0.16,4.15,43.69,-38.155,-47.032,60.27,1016.905703125
23,1521780323.01428,2018-03-23_124523,62.819,0.052,0.161,0.956,1.877,0.336,5.302,43.867,-35.848,-45.492,60.27,1016.905703125
24,1521780323.06078,2018-03-23_124523,62.81,0.049,0.159,0.962,1.877,0.656,5.692,45.458,-38.51,-46.348,60.27,1016.914453125
25,1521780323.15753,2018-03-23_124523,62.831,0.042,0.162,0.962,1.846,-0.511,2.625,44.751,-37.445,-47.032,60.26,1016.8966015625
26,1521780323.20919,2018-03-23_124523,62.813,0.051,0.159,0.963,1.74,-0.473,1.884,44.751,-37.8,-45.321,60.26,1016.8790625
27,1521780323.25848,2018-03-23_124523,62.804,0.048,0.159,0.96,1.389,-0.862,0.298,44.928,-37.978,-46.177,60.27,1016.8705859375
28,1521780323.30775,2018-03-23_124523,62.831,0.053,0.161,0.958,1.45,-0.679,-0.404,45.458,-38.51,-47.032,60.27,1016.8758203125
29,1521780323.36083,2018-03-23_124523,62.825,0.049,0.159,0.961,1.48,-0.725,-1.366,44.043,-37.445,-46.69,60.27,1016.8758203125
30,1521780323.41158,2018-03-23_124523,62.813,0.045,0.159,0.963,1.617,-0.397,-1.122,44.574,-39.043,-45.15,60.27,1016.89515625
31,1521780323.46303,2018-03-23_124523,62.822,0.048,0.16,0.962,1.625,-0.771,-0.542,44.928,-38.333,-46.519,60.27,1016.891640625
32,1521780323.51108,2018-03-23_124523,62.813,0.048,0.159,0.959,1.793,-0.168,-0.565,44.751,-37.091,-46.005,60.27,1016.88640625
33,1521780323.55653,2018-03-23_124523,62.813,0.05,0.158,0.962,1.228,-0.679,-0.42,44.751,-37.445,-46.348,60.27,1016.88640625
34,1521780323.63239,2018-03-23_124523,62.822,0.05,0.159,0.959,1.472,-0.557,-0.916,45.458,-38.51,-46.005,60.27,1016.8969140625
35,1521780323.68969,2018-03-23_124523,62.807,0.051,0.16,0.956,1.755,-0.587,-0.793,44.928,-37.268,-46.519,60.27,1016.8670703125
36,1521780323.73332,2018-03-23_124523,62.816,0.052,0.156,0.958,1.434,-0.771,-1.266,44.043,-37.445,-46.348,60.27,1016.8884375
37,1521780323.79443,2018-03-23_124523,62.801,0.052,0.159,0.96,1.381,-0.656,-0.633,44.574,-39.043,-47.545,60.27,1016.891953125
38,1521780323.85319,2018-03-23_124523,62.846,0.052,0.158,0.955,1.511,-0.496,-0.999,42.805,-37.978,-46.861,60.27,1016.8779296875
39,1521780323.92059,2018-03-23_124523,62.84,0.051,0.159,0.96,1.289,-0.458,-0.443,44.928,-39.043,-47.203,60.27,1016.8814453125
40,1521780324.02859,2018-03-23_124524,62.843,0.048,0.158,0.96,1.686,-0.298,-1.602,46.166,-37.8,-46.348,60.27,1016.9042578125
41,1521780324.07795,2018-03-23_124524,62.831,0.05,0.161,0.956,1.358,-0.992,-0.984,45.458,-37.091,-46.69,60.27,1016.9007421875
42,1521780324.13522,2018-03-23_124524,62.828,0.046,0.16,0.964,1.442,-0.206,-0.389,45.282,-37.978,-47.203,60.27,1016.8708984375
43,1521780324.18026,2018-03-23_124524,62.828,0.051,0.161,0.957,1.503,-0.275,-0.313,44.397,-37.091,-46.005,60.27,1016.8708984375
44,1521780324.22771,2018-03-23_124524,62.819,0.052,0.159,0.961,1.549,-0.198,-0.328,46.52,-37.445,-44.979,60.27,1016.884921875
45,1521780324.27286,2018-03-23_124524,62.843,0.05,0.157,0.957,1.656,-0.427,-0.343,44.574,-37.623,-46.177,60.27,1016.8972265625
46,1521780324.32249,2018-03-23_124524,62.813,0.053,0.16,0.963,1.434,-0.496,-0.374,45.812,-37.445,-47.716,60.27,1016.8972265625
47,1521780324.36966,2018-03-23_124524,62.837,0.05,0.162,0.964,1.732,-0.458,-0.16,46.343,-38.333,-45.834,60.27,1016.9148046875
48,1521780324.43254,2018-03-23_124524,62.825,0.05,0.159,0.956,1.518,-0.366,-0.206,44.397,-37.8,-45.663,60.27,1016.8761328125
49,1521780324.47926,2018-03-23_124524,62.822,0.049,0.161,0.957,1.678,-0.412,-0.259,45.458,-37.091,-46.69,60.27,1016.890234375
50,1521780324.52629,2018-03-23_124524,62.816,0.049,0.158,0.955,1.549,-0.534,-0.183,46.343,-37.978,-45.15,60.27,1016.8937109375
51,1521780324.57446,2018-03-23_124524,62.84,0.049,0.161,0.958,1.465,-0.359,-0.343,43.513,-36.913,-46.861,60.27,1016.8972265625
52,1521780324.62898,2018-03-23_124524,62.825,0.05,0.16,0.955,1.518,-0.336,-0.328,45.105,-38.155,-47.032,60.27,1016.9059765625
53,1521780324.67708,2018-03-23_124524,62.819,0.051,0.159,0.959,1.648,-0.488,-0.374,44.397,-36.381,-45.663,60.27,1016.9059765625
54,1521780324.72436,2018-03-23_124524,62.819,0.05,0.16,0.958,1.442,-0.404,-0.275,46.343,-36.558,-45.492,60.27,1016.906015625
55,1521780324.76687,2018-03-23_124524,62.843,0.052,0.157,0.958,1.541,-0.328,-0.313,44.043,-37.8,-45.321,60.27,1016.8990234375
56,1521780324.81969,2018-03-23_124524,62.843,0.049,0.158,0.959,1.541,-0.458,-0.343,44.397,-37.091,-47.374,60.27,1016.8990234375
57,1521780324.86558,2018-03-23_124524,62.816,0.051,0.157,0.958,1.366,-0.328,-0.381,44.397,-36.736,-47.716,60.27,1016.890234375
58,1521780324.91866,2018-03-23_124524,62.843,0.049,0.156,0.953,1.617,-0.191,-0.313,45.105,-37.445,-46.005,60.27,1016.9042578125
59,1521780324.96859,2018-03-23_124524,62.828,0.05,0.16,0.956,1.572,-0.32,-0.244,44.22,-38.333,-47.203,60.27,1016.883203125
60,1521780325.01976,2018-03-23_124525,62.825,0.049,0.16,0.957,1.762,-0.473,-0.259,44.574,-36.913,-46.177,60.27,1016.883203125
61,1521780325.09317,2018-03-23_124525,62.84,0.048,0.16,0.957,1.556,-0.359,-0.374,45.635,-37.978,-45.15,60.27,1016.8814453125
62,1521780325.17295,2018-03-23_124525,62.849,0.051,0.162,0.961,1.556,-0.32,-0.305,45.282,-37.978,-46.177,60.27,1016.920390625
63,1521780325.22133,2018-03-23_124525,62.822,0.051,0.157,0.96,1.686,-0.412,-0.381,45.635,-38.333,-46.861,60.28,1016.92421875
64,1521780325.27668,2018-03-23_124525,62.828,0.049,0.159,0.958,1.64,-0.214,-0.366,44.043,-38.155,-46.69,60.28,1016.897890625
65,1521780325.33232,2018-03-23_124525,62.843,0.05,0.158,0.962,1.648,-0.244,-0.366,44.751,-37.445,-46.348,60.27,1016.9045703125
66,1521780325.38117,2018-03-23_124525,62.855,0.049,0.156,0.958,1.518,-0.542,-0.42,44.751,-39.575,-47.032,60.27,1016.9080859375
67,1521780325.42448,2018-03-23_124525,62.849,0.048,0.158,0.955,1.564,-0.282,-0.237,45.635,-36.558,-46.861,60.28,1016.9119140625
68,1521780325.47087,2018-03-23_124525,62.843,0.049,0.16,0.959,1.541,-0.572,-0.16,44.928,-37.268,-45.492,60.27,1016.8990234375
69,1521780325.52574,2018-03-23_124525,62.846,0.051,0.16,0.959,1.457,-0.336,-0.313,45.812,-36.026,-47.716,60.27,1016.88703125
70,1521780325.57771,2018-03-23_124525,62.825,0.05,0.16,0.958,1.457,-0.298,-0.267,44.22,-37.978,-45.834,60.27,1016.88703125
71,1521780325.62639,2018-03-23_124525,62.852,0.05,0.159,0.958,1.648,-0.45,-0.275,45.105,-37.091,-46.69,60.28,1016.899609375
72,1521780325.67204,2018-03-23_124525,62.837,0.049,0.159,0.956,1.633,-0.305,-0.328,45.635,-35.848,-46.177,60.28,1016.899609375
73,1521780325.73547,2018-03-23_124525,62.852,0.049,0.159,0.962,1.724,-0.404,-0.267,44.043,-35.316,-47.032,60.28,1016.9031640625
74,1521780325.79293,2018-03-23_124525,62.858,0.048,0.16,0.958,1.724,-0.412,-0.275,45.458,-37.8,-45.663,60.28,1016.9031640625
75,1521780325.8396,2018-03-23_124525,62.819,0.052,0.16,0.957,1.518,-0.572,-0.305,45.282,-37.268,-45.834,60.27,1016.9045703125
76,1521780325.88255,2018-03-23_124525,62.852,0.051,0.159,0.956,1.717,-0.488,-0.229,44.928,-37.623,-45.492,60.28,1016.9175
77,1521780325.9355,2018-03-23_124525,62.858,0.05,0.158,0.96,1.671,-0.29,-0.221,44.928,-38.688,-47.203,60.28,1016.9403125
78,1521780325.9817,2018-03-23_124525,62.846,0.05,0.159,0.958,1.587,-0.58,-0.252,45.989,-37.268,-46.177,60.28,1016.936484375
79,1521780326.03031,2018-03-23_124526,62.849,0.051,0.161,0.957,1.61,-0.435,-0.198,44.22,-36.913,-46.519,60.28,1016.9347265625
80,1521780326.07811,2018-03-23_124526,62.855,0.047,0.161,0.958,1.366,-0.755,-0.221,46.166,-35.316,-45.663,60.28,1016.9350390625
81,1521780326.13285,2018-03-23_124526,62.819,0.05,0.158,0.955,1.579,-0.557,-0.16,44.928,-36.913,-45.492,60.28,1016.9350390625
82,1521780326.19167,2018-03-23_124526,62.831,0.05,0.159,0.961,1.671,-0.267,-0.252,43.69,-37.8,-46.005,60.28,1016.922734375
83,1521780326.26243,2018-03-23_124526,62.831,0.05,0.16,0.958,1.534,-0.32,-0.206,44.751,-37.445,-47.374,60.28,1016.9458984375
84,1521780326.31187,2018-03-23_124526,62.855,0.05,0.159,0.958,1.762,-0.275,-0.336,44.574,-39.753,-47.545,60.28,1016.9175
85,1521780326.35784,2018-03-23_124526,62.837,0.051,0.158,0.96,1.564,-0.366,-0.29,44.397,-37.445,-46.005,60.28,1016.94765625
86,1521780326.40373,2018-03-23_124526,62.846,0.048,0.16,0.958,1.511,-0.526,-0.351,45.282,-37.268,-47.203,60.28,1016.94765625
87,1521780326.46082,2018-03-23_124526,62.843,0.05,0.16,0.957,1.64,-0.328,-0.351,45.635,-37.268,-46.861,60.28,1016.92484375
88,1521780326.50493,2018-03-23_124526,62.855,0.048,0.16,0.959,1.656,-0.29,-0.298,44.22,-36.913,-46.861,60.28,1016.92484375
89,1521780326.55678,2018-03-23_124526,62.846,0.05,0.16,0.959,1.648,-0.351,-0.32,45.812,-37.8,-46.005,60.28,1016.92484375
90,1521780326.60529,2018-03-23_124526,62.852,0.05,0.16,0.958,1.701,-0.252,-0.282,45.105,-36.736,-48.4,60.28,1016.9160546875
91,1521780326.65167,2018-03-23_124526,62.846,0.05,0.161,0.958,1.32,-0.42,-0.336,45.458,-37.8,-46.005,60.28,1016.9198828125
92,1521780326.70358,2018-03-23_124526,62.852,0.048,0.163,0.959,1.602,-0.664,-0.282,44.928,-37.978,-46.177,60.28,1016.9216796875
93,1521780326.76606,2018-03-23_124526,62.849,0.049,0.16,0.958,1.572,-0.305,-0.214,45.282,-38.333,-47.887,60.28,1016.9216796875
94,1521780326.81072,2018-03-23_124526,62.849,0.048,0.159,0.964,1.526,-0.359,-0.259,44.574,-37.978,-45.492,60.28,1016.93390625
95,1521780326.86268,2018-03-23_124526,62.849,0.048,0.159,0.958,1.595,-0.328,-0.443,45.282,-38.333,-45.15,60.29,1016.9213671875
96,1521780326.91066,2018-03-23_124526,62.87,0.05,0.158,0.96,1.526,-0.229,-0.351,45.989,-37.978,-47.545,60.29,1016.9406640625
97,1521780326.96376,2018-03-23_124526,62.846,0.049,0.158,0.961,1.755,-0.664,-0.282,45.458,-38.155,-46.69,60.28,1016.9406640625
98,1521780327.00759,2018-03-23_124527,62.843,0.051,0.159,0.96,1.61,-0.32,-0.443,44.397,-37.8,-45.663,60.29,1016.9283984375
99,1521780327.05428,2018-03-23_124527,62.837,0.047,0.158,0.955,1.556,-0.465,-0.366,45.105,-37.8,-47.374,60.29,1016.9371875
100,1521780327.10062,2018-03-23_124527,62.852,0.05,0.161,0.963,1.587,-0.397,-0.397,47.05,-36.558,-45.834,60.29,1016.9371875
101,1521780327.15686,2018-03-23_124527,62.846,0.052,0.161,0.957,1.617,-0.557,-0.458,45.812,-39.93,-46.69,60.28,1016.907578125
102,1521780327.21702,2018-03-23_124527,62.846,0.05,0.158,0.959,1.274,-0.496,-0.633,43.69,-38.51,-47.374,60.28,1016.9216796875
103,1521780327.30669,2018-03-23_124527,62.846,0.048,0.158,0.956,0.298,-0.977,-1.343,45.458,-38.865,-46.348,60.29,1016.9319140625
104,1521780327.35648,2018-03-23_124527,62.852,0.048,0.163,0.952,1.434,-0.16,0.031,44.928,-36.203,-46.519,60.29,1016.914375
105,1521780327.4021,2018-03-23_124527,62.828,0.05,0.156,0.954,1.999,-0.526,-0.252,45.635,-36.203,-46.861,60.29,1016.923125
106,1521780327.44763,2018-03-23_124527,62.855,0.048,0.156,0.964,1.564,-0.725,-0.282,44.22,-37.268,-46.861,60.29,1016.923125
107,1521780327.49843,2018-03-23_124527,62.852,0.049,0.157,0.958,1.343,-0.397,-0.443,44.751,-38.155,-46.69,60.29,1016.91640625
108,1521780327.54908,2018-03-23_124527,62.864,0.048,0.161,0.96,1.625,-0.549,-0.381,43.513,-37.978,-46.861,60.29,1016.92171875
109,1521780327.59891,2018-03-23_124527,62.828,0.049,0.159,0.963,1.549,-0.351,-0.259,45.635,-37.623,-46.861,60.29,1016.92171875
110,1521780327.64753,2018-03-23_124527,62.849,0.051,0.16,0.954,1.74,-0.427,-0.275,44.574,-38.688,-45.492,60.29,1016.93046875
111,1521780327.70926,2018-03-23_124527,62.864,0.049,0.158,0.954,1.61,-0.511,-0.336,44.574,-37.268,-47.203,60.29,1016.9167578125
112,1521780327.75464,2018-03-23_124527,62.858,0.051,0.156,0.963,1.495,-0.298,-0.351,44.751,-37.8,-46.69,60.29,1016.925546875
113,1521780327.81271,2018-03-23_124527,62.846,0.051,0.157,0.961,1.495,-0.328,-0.267,43.336,-36.736,-46.69,60.29,1016.9149609375
114,1521780327.87737,2018-03-23_124527,62.834,0.048,0.158,0.961,1.663,-0.465,-0.29,44.574,-39.043,-47.887,60.29,1016.9149609375
115,1521780327.92533,2018-03-23_124527,62.828,0.05,0.159,0.958,1.564,-0.313,-0.412,45.105,-37.445,-46.348,60.3,1016.9065625
116,1521780327.97011,2018-03-23_124527,62.858,0.049,0.157,0.959,1.518,-0.504,-0.366,45.105,-36.736,-45.321,60.29,1016.9030078125
117,1521780328.03248,2018-03-23_124528,62.855,0.049,0.157,0.96,1.518,-0.488,-0.229,44.574,-37.623,-46.177,60.29,1016.9030078125
118,1521780328.0784,2018-03-23_124528,62.864,0.05,0.16,0.959,1.717,-0.32,-0.221,46.52,-37.091,-46.348,60.29,1016.9030078125
119,1521780328.12602,2018-03-23_124528,62.855,0.05,0.159,0.957,1.434,-0.572,-0.381,43.336,-37.091,-45.321,60.29,1016.9205859375
120,1521780328.17389,2018-03-23_124528,62.861,0.051,0.159,0.958,1.411,-0.336,-0.374,45.105,-37.445,-45.663,60.29,1016.8994921875
121,1521780328.22124,2018-03-23_124528,62.849,0.052,0.157,0.963,1.472,-0.603,-0.252,43.69,-37.8,-44.979,60.29,1016.8994921875
122,1521780328.26216,2018-03-23_124528,62.849,0.052,0.159,0.961,1.396,-0.244,-0.259,45.105,-37.091,-47.032,60.29,1016.90828125
123,1521780328.31506,2018-03-23_124528,62.861,0.05,0.157,0.958,1.556,-0.381,-0.259,46.52,-37.091,-46.69,60.3,1016.9311328125
124,1521780328.36535,2018-03-23_124528,62.876,0.049,0.159,0.96,1.656,-0.359,-0.305,44.574,-39.398,-46.177,60.3,1016.9311328125
125,1521780328.41058,2018-03-23_124528,62.852,0.049,0.157,0.96,1.678,-0.343,-0.298,43.867,-38.333,-47.203,60.3,1016.904765625
126,1521780328.4532,2018-03-23_124528,62.861,0.052,0.157,0.957,1.541,-0.237,-0.458,45.458,-38.51,-48.4,60.3,1016.9118359375
127,1521780328.50257,2018-03-23_124528,62.882,0.05,0.158,0.96,1.602,-0.397,-0.259,45.282,-36.913,-46.177,60.3,1016.9118359375
128,1521780328.56205,2018-03-23_124528,62.855,0.05,0.157,0.957,1.648,-0.458,-0.282,45.105,-37.091,-46.348,60.3,1016.88546875
129,1521780328.61007,2018-03-23_124528,62.861,0.049,0.155,0.954,1.587,-0.404,-0.328,44.928,-36.913,-48.571,60.3,1016.9071875
130,1521780328.66127,2018-03-23_124528,62.861,0.05,0.158,0.96,1.717,-0.366,-0.298,44.397,-37.091,-46.69,60.3,1016.9065625
131,1521780328.71945,2018-03-23_124528,62.858,0.049,0.16,0.954,1.625,-0.359,-0.298,44.751,-37.445,-49.084,60.3,1016.89984375
132,1521780328.76401,2018-03-23_124528,62.87,0.051,0.159,0.962,1.526,-0.488,-0.214,44.574,-36.913,-46.177,60.3,1016.89984375
133,1521780328.80951,2018-03-23_124528,62.858,0.051,0.158,0.96,1.541,-0.504,-0.305,43.336,-36.736,-46.69,60.3,1016.8980859375
134,1521780328.85023,2018-03-23_124528,62.858,0.05,0.158,0.957,1.617,-0.488,-0.42,44.928,-39.398,-47.887,60.3,1016.8980859375
135,1521780328.90423,2018-03-23_124528,62.87,0.051,0.159,0.957,1.595,-0.542,-0.275,45.282,-36.913,-46.177,60.3,1016.9057421875
136,1521780328.94967,2018-03-23_124528,62.876,0.047,0.157,0.961,1.541,-0.351,-0.427,45.282,-38.688,-46.519,60.3,1016.926796875
137,1521780328.99528,2018-03-23_124528,62.876,0.052,0.157,0.959,1.427,-0.328,-0.305,46.166,-38.51,-46.348,60.3,1016.9022265625
138,1521780329.04207,2018-03-23_124529,62.867,0.049,0.158,0.956,1.671,-0.427,-0.259,45.282,-38.333,-47.545,60.3,1016.8983984375
139,1521780329.09493,2018-03-23_124529,62.861,0.051,0.158,0.959,1.434,-0.275,-0.259,43.69,-37.8,-46.69,60.3,1016.9001171875
140,1521780329.14067,2018-03-23_124529,62.843,0.05,0.159,0.955,1.686,-0.305,-0.381,44.574,-37.623,-47.203,60.3,1016.911015625
141,1521780329.18806,2018-03-23_124529,62.852,0.051,0.157,0.958,1.617,-0.435,-0.351,45.458,-38.155,-47.374,60.3,1016.911015625
142,1521780329.23734,2018-03-23_124529,62.879,0.053,0.159,0.956,1.633,-0.374,-0.328,45.989,-37.623,-46.519,60.31,1016.9060546875
143,1521780329.2849,2018-03-23_124529,62.879,0.048,0.158,0.956,1.518,-0.496,-0.252,45.458,-38.155,-45.321,60.31,1016.9130859375
144,1521780329.33292,2018-03-23_124529,62.879,0.05,0.16,0.959,1.64,-0.366,-0.252,44.574,-37.623,-47.203,60.31,1016.9130859375
145,1521780329.37872,2018-03-23_124529,62.879,0.051,0.158,0.963,1.564,-0.259,-0.29,44.574,-39.043,-46.861,60.31,1016.90109375
146,1521780329.42513,2018-03-23_124529,62.864,0.05,0.157,0.956,1.572,-0.427,-0.237,45.282,-37.978,-47.203,60.31,1016.9130859375
147,1521780329.4763,2018-03-23_124529,62.873,0.05,0.157,0.96,1.411,-0.359,-0.435,43.867,-37.623,-46.177,60.31,1016.9130859375
148,1521780329.52561,2018-03-23_124529,62.873,0.051,0.158,0.957,1.633,-0.206,-0.244,44.397,-37.445,-45.321,60.31,1016.920078125
149,1521780329.57337,2018-03-23_124529,62.873,0.049,0.16,0.955,1.534,-0.336,-0.343,45.458,-37.445,-46.69,60.31,1016.9169140625
150,1521780329.62154,2018-03-23_124529,62.873,0.051,0.159,0.956,1.572,-0.595,-0.343,45.458,-38.155,-46.005,60.31,1016.9169140625
151,1521780329.66571,2018-03-23_124529,62.87,0.049,0.16,0.96,1.648,-0.427,-0.313,45.989,-38.688,-46.861,60.31,1016.9169140625
152,1521780329.72009,2018-03-23_124529,62.882,0.049,0.156,0.96,1.602,-0.374,-0.29,45.635,-36.558,-46.519,60.31,1016.9204296875
153,1521780329.76853,2018-03-23_124529,62.876,0.05,0.155,0.957,1.595,-0.443,-0.359,44.928,-38.688,-47.545,60.31,1016.92390625
154,1521780329.81257,2018-03-23_124529,62.885,0.05,0.159,0.955,1.488,-0.504,-0.374,44.751,-37.091,-46.69,60.31,1016.92390625
155,1521780329.91757,2018-03-23_124529,62.888,0.05,0.16,0.958,1.625,-0.397,-0.443,44.928,-36.558,-45.492,60.31,1016.9204296875
156,1521780329.97114,2018-03-23_124529,62.864,0.051,0.159,0.958,1.595,-0.313,-0.29,45.282,-39.398,-47.203,60.31,1016.9326953125
157,1521780330.02521,2018-03-23_124530,62.879,0.049,0.158,0.956,1.64,-0.496,-0.366,44.928,-39.398,-46.861,60.31,1016.9326953125
158,1521780330.07368,2018-03-23_124530,62.897,0.053,0.157,0.958,1.526,-0.496,-0.359,44.751,-36.736,-47.374,60.31,1016.9169140625
159,1521780330.12951,2018-03-23_124530,62.891,0.051,0.158,0.96,1.686,-0.412,-0.366,44.574,-37.268,-47.545,60.31,1016.91515625
160,1521780330.17563,2018-03-23_124530,62.849,0.05,0.16,0.959,1.442,-0.328,-0.237,45.282,-36.558,-47.203,60.31,1016.918671875
161,1521780330.29343,2018-03-23_124530,62.891,0.051,0.159,0.956,1.686,-0.443,-0.259,44.574,-37.978,-47.887,60.31,1016.9502734375
162,1521780330.39426,2018-03-23_124530,62.894,0.049,0.159,0.962,1.595,-0.443,-0.229,44.751,-37.8,-44.979,60.32,1016.933359375
163,1521780330.44689,2018-03-23_124530,62.888,0.05,0.157,0.958,1.587,-0.282,-0.351,43.513,-36.913,-45.834,60.32,1016.933359375
164,1521780330.49685,2018-03-23_124530,62.888,0.05,0.158,0.961,1.434,-0.404,-0.244,44.397,-37.8,-44.979,60.32,1016.9193359375
165,1521780330.57332,2018-03-23_124530,62.873,0.051,0.157,0.957,1.472,-0.412,-0.275,46.166,-37.8,-47.032,60.32,1016.924296875
166,1521780330.65629,2018-03-23_124530,62.861,0.05,0.158,0.958,1.526,-0.29,-0.29,45.105,-38.155,-46.348,60.32,1016.8996875
167,1521780330.72771,2018-03-23_124530,62.858,0.049,0.158,0.958,1.472,-0.397,-0.198,45.105,-38.865,-47.374,60.32,1016.9155078125
168,1521780330.7912,2018-03-23_124530,62.873,0.049,0.157,0.956,1.556,-0.359,-0.351,45.282,-37.978,-46.177,60.32,1016.9196484375
169,1521780330.86949,2018-03-23_124530,62.9,0.049,0.16,0.961,1.572,-0.328,-0.359,44.043,-37.8,-46.005,60.32,1016.9049609375
170,1521780330.95664,2018-03-23_124530,62.87,0.051,0.157,0.955,1.457,-0.389,-0.244,43.69,-37.8,-47.032,60.32,1016.9354296875
171,1521780331.00434,2018-03-23_124531,62.882,0.049,0.16,0.961,1.64,-0.443,-0.313,46.166,-38.155,-44.295,60.32,1016.9354296875
172,1521780331.05382,2018-03-23_124531,62.888,0.049,0.158,0.956,1.549,-0.305,-0.32,45.105,-37.445,-45.663,60.32,1016.933984375
173,1521780331.10223,2018-03-23_124531,62.906,0.049,0.16,0.96,1.762,-0.404,-0.381,45.812,-37.445,-47.032,60.32,1016.9234765625
174,1521780331.15625,2018-03-23_124531,62.882,0.047,0.157,0.962,1.678,-0.252,-0.328,43.513,-37.623,-45.15,60.32,1016.92171875
175,1521780331.20165,2018-03-23_124531,62.894,0.052,0.158,0.958,1.732,-0.275,-0.328,43.336,-38.51,-46.69,60.32,1016.92171875
176,1521780331.2531,2018-03-23_124531,62.891,0.051,0.159,0.964,1.678,-0.412,-0.305,44.043,-37.091,-46.69,60.32,1016.9234765625
177,1521780331.31453,2018-03-23_124531,62.894,0.05,0.159,0.962,1.595,-0.458,-0.244,45.282,-37.268,-47.203,60.33,1016.9378515625
178,1521780331.36172,2018-03-23_124531,62.897,0.05,0.157,0.956,1.549,-0.473,-0.351,45.989,-39.043,-45.492,60.33,1016.932578125
179,1521780331.42348,2018-03-23_124531,62.897,0.05,0.16,0.958,1.541,-0.504,-0.153,46.166,-38.155,-46.69,60.33,1016.9255859375
180,1521780331.47762,2018-03-23_124531,62.894,0.059,0.167,0.97,1.74,-0.748,-0.092,44.751,-37.091,-47.374,60.33,1016.9255859375
181,1521780331.52109,2018-03-23_124531,62.885,0.056,0.157,0.953,1.488,-0.221,-0.443,46.52,-37.091,-46.348,60.33,1016.9220703125
182,1521780331.56921,2018-03-23_124531,62.873,0.053,0.162,0.962,1.869,-0.763,-0.252,44.397,-38.51,-47.032,60.33,1016.9185546875
183,1521780331.62104,2018-03-23_124531,62.885,0.049,0.156,0.947,1.709,-0.259,-0.359,45.105,-38.51,-47.032,60.33,1016.9185546875
184,1521780331.67035,2018-03-23_124531,62.909,0.053,0.161,0.967,1.595,-0.237,-0.267,47.05,-39.753,-45.834,60.33,1016.915
