train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,multi_error
1,1,243400,5,2,188720,8,1,170430,0.1857
1,1,243400,5,2,188720,8,2,89370,0.2382
1,1,243400,5,2,188720,8,3,142120,0.2069
1,1,243400,5,3,185380,1,1,243400,0.0000
1,1,243400,5,3,185380,1,2,223010,0.0555
1,1,243400,5,3,185380,1,3,181870,0.0733
1,1,243400,5,3,185380,2,1,210550,0.1455
1,1,243400,5,3,185380,2,2,251930,0.1401
1,1,243400,5,3,185380,2,3,223700,0.1560
1,1,243400,5,3,185380,3,1,110320,0.0973
1,1,243400,5,3,185380,3,2,122580,0.0561
1,1,243400,5,3,185380,3,3,112370,0.0956
1,1,243400,5,3,185380,4,1,222600,0.3036
1,1,243400,5,3,185380,4,2,267800,0.1934
1,1,243400,5,3,185380,4,3,271990,0.2029
1,1,243400,5,3,185380,5,1,130490,0.2897
1,1,243400,5,3,185380,5,2,188720,0.3261
1,1,243400,5,3,185380,5,3,185380,0.1945
1,1,243400,5,3,185380,6,1,241880,0.1890
1,1,243400,5,3,185380,6,2,164810,0.1536
1,1,243400,5,3,185380,6,3,266820,0.1698
1,1,243400,5,3,185380,7,1,269500,0.1839
1,1,243400,5,3,185380,7,2,278840,0.1388
1,1,243400,5,3,185380,7,3,274760,0.1151
1,1,243400,5,3,185380,8,1,170430,0.1861
1,1,243400,5,3,185380,8,2,89370,0.2500
1,1,243400,5,3,185380,8,3,142120,0.2084
1,1,243400,6,1,241880,1,1,243400,0.0142
1,1,243400,6,1,241880,1,2,223010,0.0654
1,1,243400,6,1,241880,1,3,181870,0.0849
1,1,243400,6,1,241880,2,1,210550,0.1432
1,1,243400,6,1,241880,2,2,251930,0.1602
1,1,243400,6,1,241880,2,3,223700,0.1420
1,1,243400,6,1,241880,3,1,110320,0.1100
1,1,243400,6,1,241880,3,2,122580,0.0513
1,1,243400,6,1,241880,3,3,112370,0.0897
1,1,243400,6,1,241880,4,1,222600,0.3232
1,1,243400,6,1,241880,4,2,267800,0.2413
1,1,243400,6,1,241880,4,3,271990,0.2564
1,1,243400,6,1,241880,5,1,130490,0.2909
1,1,243400,6,1,241880,5,2,188720,0.3279
1,1,243400,6,1,241880,5,3,185380,0.2473
1,1,243400,6,1,241880,6,1,241880,0.1158
1,1,243400,6,1,241880,6,2,164810,0.1503
1,1,243400,6,1,241880,6,3,266820,0.1348
1,1,243400,6,1,241880,7,1,269500,0.2011
1,1,243400,6,1,241880,7,2,278840,0.2089
1,1,243400,6,1,241880,7,3,274760,0.1421
1,1,243400,6,1,241880,8,1,170430,0.2010
1,1,243400,6,1,241880,8,2,89370,0.2648
1,1,243400,6,1,241880,8,3,142120,0.1435
1,1,243400,6,2,164810,1,1,243400,0.0128
1,1,243400,6,2,164810,1,2,223010,0.0765
1,1,243400,6,2,164810,1,3,181870,0.0899
1,1,243400,6,2,164810,2,1,210550,0.1395
1,1,243400,6,2,164810,2,2,251930,0.1452
1,1,243400,6,2,164810,2,3,223700,0.1531
1,1,243400,6,2,164810,3,1,110320,0.0773
1,1,243400,6,2,164810,3,2,122580,0.0663
1,1,243400,6,2,164810,3,3,112370,0.0756
1,1,243400,6,2,164810,4,1,222600,0.3232
1,1,243400,6,2,164810,4,2,267800,0.2373
1,1,243400,6,2,164810,4,3,271990,0.2630
1,1,243400,6,2,164810,5,1,130490,0.2843
1,1,243400,6,2,164810,5,2,188720,0.3201
1,1,243400,6,2,164810,5,3,185380,0.2411
1,1,243400,6,2,164810,6,1,241880,0.1347
1,1,243400,6,2,164810,6,2,164810,0.1282
1,1,243400,6,2,164810,6,3,266820,0.1272
1,1,243400,6,2,164810,7,1,269500,0.2110
1,1,243400,6,2,164810,7,2,278840,0.2198
1,1,243400,6,2,164810,7,3,274760,0.1351
1,1,243400,6,2,164810,8,1,170430,0.1645
