train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,multi_error
2,2,251930,1,1,243400,5,1,130490,0.4072
2,2,251930,1,1,243400,5,2,188720,0.4089
2,2,251930,1,1,243400,5,3,185380,0.3494
2,2,251930,1,1,243400,6,1,241880,0.3479
2,2,251930,1,1,243400,6,2,164810,0.3527
2,2,251930,1,1,243400,6,3,266820,0.2836
2,2,251930,1,1,243400,7,1,269500,0.3559
2,2,251930,1,1,243400,7,2,278840,0.3254
2,2,251930,1,1,243400,7,3,274760,0.2960
2,2,251930,1,1,243400,8,1,170430,0.2605
2,2,251930,1,1,243400,8,2,89370,0.2393
2,2,251930,1,1,243400,8,3,142120,0.2238
2,2,251930,1,2,223010,1,1,243400,0.3380
2,2,251930,1,2,223010,1,2,223010,0.2640
2,2,251930,1,2,223010,1,3,181870,0.2415
2,2,251930,1,2,223010,2,1,210550,0.0972
2,2,251930,1,2,223010,2,2,251930,0.0039
2,2,251930,1,2,223010,2,3,223700,0.0872
2,2,251930,1,2,223010,3,1,110320,0.2486
2,2,251930,1,2,223010,3,2,122580,0.2704
2,2,251930,1,2,223010,3,3,112370,0.2242
2,2,251930,1,2,223010,4,1,222600,0.4082
2,2,251930,1,2,223010,4,2,267800,0.3965
2,2,251930,1,2,223010,4,3,271990,0.4109
2,2,251930,1,2,223010,5,1,130490,0.4086
2,2,251930,1,2,223010,5,2,188720,0.4012
2,2,251930,1,2,223010,5,3,185380,0.3306
2,2,251930,1,2,223010,6,1,241880,0.3415
2,2,251930,1,2,223010,6,2,164810,0.3372
2,2,251930,1,2,223010,6,3,266820,0.2908
2,2,251930,1,2,223010,7,1,269500,0.3545
2,2,251930,1,2,223010,7,2,278840,0.3065
2,2,251930,1,2,223010,7,3,274760,0.2921
2,2,251930,1,2,223010,8,1,170430,0.2333
2,2,251930,1,2,223010,8,2,89370,0.2315
2,2,251930,1,2,223010,8,3,142120,0.2160
2,2,251930,1,3,181870,1,1,243400,0.3402
2,2,251930,1,3,181870,1,2,223010,0.2658
2,2,251930,1,3,181870,1,3,181870,0.2387
2,2,251930,1,3,181870,2,1,210550,0.1169
2,2,251930,1,3,181870,2,2,251930,0.0000
2,2,251930,1,3,181870,2,3,223700,0.0756
2,2,251930,1,3,181870,3,1,110320,0.4024
2,2,251930,1,3,181870,3,2,122580,0.3070
2,2,251930,1,3,181870,3,3,112370,0.2495
2,2,251930,1,3,181870,4,1,222600,0.4113
2,2,251930,1,3,181870,4,2,267800,0.3913
2,2,251930,1,3,181870,4,3,271990,0.4290
2,2,251930,1,3,181870,5,1,130490,0.4111
2,2,251930,1,3,181870,5,2,188720,0.3978
2,2,251930,1,3,181870,5,3,185380,0.3930
2,2,251930,1,3,181870,6,1,241880,0.4104
2,2,251930,1,3,181870,6,2,164810,0.3799
2,2,251930,1,3,181870,6,3,266820,0.3129
2,2,251930,1,3,181870,7,1,269500,0.3390
2,2,251930,1,3,181870,7,2,278840,0.2738
2,2,251930,1,3,181870,7,3,274760,0.2832
2,2,251930,1,3,181870,8,1,170430,0.3209
2,2,251930,1,3,181870,8,2,89370,0.2615
2,2,251930,1,3,181870,8,3,142120,0.2543
2,2,251930,2,1,210550,1,1,243400,0.3509
2,2,251930,2,1,210550,1,2,223010,0.2637
2,2,251930,2,1,210550,1,3,181870,0.2415
2,2,251930,2,1,210550,2,1,210550,0.1065
2,2,251930,2,1,210550,2,2,251930,0.0000
2,2,251930,2,1,210550,2,3,223700,0.0756
2,2,251930,2,1,210550,3,1,110320,0.4024
2,2,251930,2,1,210550,3,2,122580,0.3101
2,2,251930,2,1,210550,3,3,112370,0.2423
2,2,251930,2,1,210550,4,1,222600,0.4016
2,2,251930,2,1,210550,4,2,267800,0.3952
2,2,251930,2,1,210550,4,3,271990,0.4401
2,2,251930,2,1,210550,5,1,130490,0.4333
2,2,251930,2,1,210550,5,2,188720,0.4286
2,2,251930,2,1,210550,5,3,185380,0.3625
2,2,251930,2,1,210550,6,1,241880,0.4176
2,2,251930,2,1,210550,6,2,164810,0.3833
2,2,251930,2,1,210550,6,3,266820,0.3124
2,2,251930,2,1,210550,7,1,269500,0.3352
2,2,251930,2,1,210550,7,2,278840,0.2816
2,2,251930,2,1,210550,7,3,274760,0.2668
2,2,251930,2,1,210550,8,1,170430,0.3373
2,2,251930,2,1,210550,8,2,89370,0.2629
2,2,251930,2,1,210550,8,3,142120,0.2310
2,2,251930,2,2,251930,1,1,243400,0.3316
2,2,251930,2,2,251930,1,2,223010,0.2726
2,2,251930,2,2,251930,1,3,181870,0.2491
2,2,251930,2,2,251930,2,1,210550,0.1050
2,2,251930,2,2,251930,2,2,251930,0.0000
2,2,251930,2,2,251930,2,3,223700,0.0847
2,2,251930,2,2,251930,3,1,110320,0.3042
2,2,251930,2,2,251930,3,2,122580,0.2931
2,2,251930,2,2,251930,3,3,112370,0.2286
2,2,251930,2,2,251930,4,1,222600,0.4193
2,2,251930,2,2,251930,4,2,267800,0.3952
2,2,251930,2,2,251930,4,3,271990,0.4109
2,2,251930,2,2,251930,5,1,130490,0.4072
2,2,251930,2,2,251930,5,2,188720,0.4089
2,2,251930,2,2,251930,5,3,185380,0.3494
2,2,251930,2,2,251930,6,1,241880,0.3479
2,2,251930,2,2,251930,6,2,164810,0.3527
2,2,251930,2,2,251930,6,3,266820,0.2836
2,2,251930,2,2,251930,7,1,269500,0.3559
2,2,251930,2,2,251930,7,2,278840,0.3254
2,2,251930,2,2,251930,7,3,274760,0.2960
2,2,251930,2,2,251930,8,1,170430,0.2605
2,2,251930,2,2,251930,8,2,89370,0.2393
2,2,251930,2,2,251930,8,3,142120,0.2238
2,2,251930,2,3,223700,1,1,243400,0.3438
2,2,251930,2,3,223700,1,2,223010,0.2672
2,2,251930,2,3,223700,1,3,181870,0.2415
2,2,251930,2,3,223700,2,1,210550,0.1006
2,2,251930,2,3,223700,2,2,251930,0.0000
2,2,251930,2,3,223700,2,3,223700,0.0679
2,2,251930,2,3,223700,3,1,110320,0.3908
2,2,251930,2,3,223700,3,2,122580,0.3101
2,2,251930,2,3,223700,3,3,112370,0.2345
2,2,251930,2,3,223700,4,1,222600,0.4054
2,2,251930,2,3,223700,4,2,267800,0.3938
2,2,251930,2,3,223700,4,3,271990,0.4179
2,2,251930,2,3,223700,5,1,130490,0.4333
2,2,251930,2,3,223700,5,2,188720,0.4200
2,2,251930,2,3,223700,5,3,185380,0.3742
2,2,251930,2,3,223700,6,1,241880,0.4138
2,2,251930,2,3,223700,6,2,164810,0.3755
2,2,251930,2,3,223700,6,3,266820,0.2974
2,2,251930,2,3,223700,7,1,269500,0.3390
2,2,251930,2,3,223700,7,2,278840,0.2777
2,2,251930,2,3,223700,7,3,274760,0.2668
2,2,251930,2,3,223700,8,1,170430,0.3412
2,2,251930,2,3,223700,8,2,89370,0.2604
2,2,251930,2,3,223700,8,3,142120,0.2388
2,2,251930,3,1,110320,1,1,243400,0.3243
2,2,251930,3,1,110320,1,2,223010,0.2682
2,2,251930,3,1,110320,1,3,181870,0.2813
2,2,251930,3,1,110320,2,1,210550,0.1135
2,2,251930,3,1,110320,2,2,251930,0.0229
2,2,251930,3,1,110320,2,3,223700,0.1225
2,2,251930,3,1,110320,3,1,110320,0.2662
2,2,251930,3,1,110320,3,2,122580,0.2997
2,2,251930,3,1,110320,3,3,112370,0.2651
2,2,251930,3,1,110320,4,1,222600,0.4918
2,2,251930,3,1,110320,4,2,267800,0.4314
2,2,251930,3,1,110320,4,3,271990,0.4527
2,2,251930,3,1,110320,5,1,130490,0.3656
2,2,251930,3,1,110320,5,2,188720,0.3841
2,2,251930,3,1,110320,5,3,185380,0.3816
2,2,251930,3,1,110320,6,1,241880,0.3030
2,2,251930,3,1,110320,6,2,164810,0.3019
2,2,251930,3,1,110320,6,3,266820,0.2790
2,2,251930,3,1,110320,7,1,269500,0.3546
2,2,251930,3,1,110320,7,2,278840,0.3123
2,2,251930,3,1,110320,7,3,274760,0.3093
2,2,251930,3,1,110320,8,1,170430,0.1972
2,2,251930,3,1,110320,8,2,89370,0.2271
2,2,251930,3,1,110320,8,3,142120,0.2127
2,2,251930,3,2,122580,1,1,243400,0.3366
2,2,251930,3,2,122580,1,2,223010,0.2601
2,2,251930,3,2,122580,1,3,181870,0.2610
2,2,251930,3,2,122580,2,1,210550,0.0934
2,2,251930,3,2,122580,2,2,251930,0.0000
2,2,251930,3,2,122580,2,3,223700,0.0692
2,2,251930,3,2,122580,3,1,110320,0.3952
2,2,251930,3,2,122580,3,2,122580,0.2796
2,2,251930,3,2,122580,3,3,112370,0.2495
2,2,251930,3,2,122580,4,1,222600,0.4113
2,2,251930,3,2,122580,4,2,267800,0.3827
2,2,251930,3,2,122580,4,3,271990,0.4251
2,2,251930,3,2,122580,5,1,130490,0.4333
2,2,251930,3,2,122580,5,2,188720,0.3939
2,2,251930,3,2,122580,5,3,185380,0.3630
2,2,251930,3,2,122580,6,1,241880,0.4215
2,2,251930,3,2,122580,6,2,164810,0.3567
2,2,251930,3,2,122580,6,3,266820,0.2969
2,2,251930,3,2,122580,7,1,269500,0.3313
2,2,251930,3,2,122580,7,2,278840,0.2855
2,2,251930,3,2,122580,7,3,274760,0.2793
2,2,251930,3,2,122580,8,1,170430,0.3476
2,2,251930,3,2,122580,8,2,89370,0.2629
2,2,251930,3,2,122580,8,3,142120,0.2427
2,2,251930,3,3,112370,1,1,243400,0.3380
2,2,251930,3,3,112370,1,2,223010,0.2640
2,2,251930,3,3,112370,1,3,181870,0.2415
2,2,251930,3,3,112370,2,1,210550,0.0972
2,2,251930,3,3,112370,2,2,251930,0.0039
2,2,251930,3,3,112370,2,3,223700,0.0872
2,2,251930,3,3,112370,3,1,110320,0.2486
2,2,251930,3,3,112370,3,2,122580,0.2704
2,2,251930,3,3,112370,3,3,112370,0.2242
2,2,251930,3,3,112370,4,1,222600,0.4082
2,2,251930,3,3,112370,4,2,267800,0.3965
2,2,251930,3,3,112370,4,3,271990,0.4109
2,2,251930,3,3,112370,5,1,130490,0.4086
2,2,251930,3,3,112370,5,2,188720,0.4012
2,2,251930,3,3,112370,5,3,185380,0.3306
2,2,251930,3,3,112370,6,1,241880,0.3415
2,2,251930,3,3,112370,6,2,164810,0.3372
2,2,251930,3,3,112370,6,3,266820,0.2908
2,2,251930,3,3,112370,7,1,269500,0.3545
2,2,251930,3,3,112370,7,2,278840,0.3065
2,2,251930,3,3,112370,7,3,274760,0.2921
2,2,251930,3,3,112370,8,1,170430,0.2333
2,2,251930,3,3,112370,8,2,89370,0.2315
2,2,251930,3,3,112370,8,3,142120,0.2160
2,2,251930,4,1,222600,1,1,243400,0.3473
2,2,251930,4,1,222600,1,2,223010,0.2637
2,2,251930,4,1,222600,1,3,181870,0.2415
2,2,251930,4,1,222600,2,1,210550,0.1142
2,2,251930,4,1,222600,2,2,251930,0.0000
2,2,251930,4,1,222600,2,3,223700,0.0847
2,2,251930,4,1,222600,3,1,110320,0.4101
2,2,251930,4,1,222600,3,2,122580,0.3295
2,2,251930,4,1,222600,3,3,112370,0.2539
2,2,251930,4,1,222600,4,1,222600,0.4027
2,2,251930,4,1,222600,4,2,267800,0.3952
2,2,251930,4,1,222600,4,3,271990,0.4401
2,2,251930,4,1,222600,5,1,130490,0.4333
2,2,251930,4,1,222600,5,2,188720,0.4436
2,2,251930,4,1,222600,5,3,185380,0.3736
2,2,251930,4,1,222600,6,1,241880,0.4065
2,2,251930,4,1,222600,6,2,164810,0.3871
2,2,251930,4,1,222600,6,3,266820,0.3240
2,2,251930,4,1,222600,7,1,269500,0.3468
2,2,251930,4,1,222600,7,2,278840,0.2816
2,2,251930,4,1,222600,7,3,274760,0.2707
2,2,251930,4,1,222600,8,1,170430,0.3301
2,2,251930,4,1,222600,8,2,89370,0.2615
2,2,251930,4,1,222600,8,3,142120,0.2233
2,2,251930,4,2,267800,1,1,243400,0.3473
2,2,251930,4,2,267800,1,2,223010,0.2637
2,2,251930,4,2,267800,1,3,181870,0.2498
2,2,251930,4,2,267800,2,1,210550,0.0981
2,2,251930,4,2,267800,2,2,251930,0.0000
2,2,251930,4,2,267800,2,3,223700,0.0731
2,2,251930,4,2,267800,3,1,110320,0.3802
2,2,251930,4,2,267800,3,2,122580,0.2848
2,2,251930,4,2,267800,3,3,112370,0.2534
2,2,251930,4,2,267800,4,1,222600,0.4016
2,2,251930,4,2,267800,4,2,267800,0.3788
2,2,251930,4,2,267800,4,3,271990,0.4179
2,2,251930,4,2,267800,5,1,130490,0.4222
2,2,251930,4,2,267800,5,2,188720,0.3939
2,2,251930,4,2,267800,5,3,185380,0.3669
2,2,251930,4,2,267800,6,1,241880,0.4104
2,2,251930,4,2,267800,6,2,164810,0.3567
2,2,251930,4,2,267800,6,3,266820,0.2897
2,2,251930,4,2,267800,7,1,269500,0.3390
2,2,251930,4,2,267800,7,2,278840,0.2855
2,2,251930,4,2,267800,7,3,274760,0.2754
2,2,251930,4,2,267800,8,1,170430,0.3476
2,2,251930,4,2,267800,8,2,89370,0.2629
2,2,251930,4,2,267800,8,3,142120,0.2388
2,2,251930,4,3,271990,1,1,243400,0.3438
2,2,251930,4,3,271990,1,2,223010,0.2672
2,2,251930,4,3,271990,1,3,181870,0.2415
2,2,251930,4,3,271990,2,1,210550,0.1006
2,2,251930,4,3,271990,2,2,251930,0.0000
2,2,251930,4,3,271990,2,3,223700,0.0679
2,2,251930,4,3,271990,3,1,110320,0.3908
2,2,251930,4,3,271990,3,2,122580,0.3101
2,2,251930,4,3,271990,3,3,112370,0.2345
2,2,251930,4,3,271990,4,1,222600,0.4054
2,2,251930,4,3,271990,4,2,267800,0.3938
2,2,251930,4,3,271990,4,3,271990,0.4179
2,2,251930,4,3,271990,5,1,130490,0.4333
2,2,251930,4,3,271990,5,2,188720,0.4200
2,2,251930,4,3,271990,5,3,185380,0.3742
2,2,251930,4,3,271990,6,1,241880,0.4138
2,2,251930,4,3,271990,6,2,164810,0.3755
2,2,251930,4,3,271990,6,3,266820,0.2974
2,2,251930,4,3,271990,7,1,269500,0.3390
2,2,251930,4,3,271990,7,2,278840,0.2777
2,2,251930,4,3,271990,7,3,274760,0.2668
2,2,251930,4,3,271990,8,1,170430,0.3412
2,2,251930,4,3,271990,8,2,89370,0.2604
2,2,251930,4,3,271990,8,3,142120,0.2388
2,2,251930,5,1,130490,1,1,243400,0.3243
2,2,251930,5,1,130490,1,2,223010,0.2682
2,2,251930,5,1,130490,1,3,181870,0.2813
2,2,251930,5,1,130490,2,1,210550,0.1135
2,2,251930,5,1,130490,2,2,251930,0.0229
2,2,251930,5,1,130490,2,3,223700,0.1225
2,2,251930,5,1,130490,3,1,110320,0.2662
2,2,251930,5,1,130490,3,2,122580,0.2997
2,2,251930,5,1,130490,3,3,112370,0.2651
2,2,251930,5,1,130490,4,1,222600,0.4918
2,2,251930,5,1,130490,4,2,267800,0.4314
2,2,251930,5,1,130490,4,3,271990,0.4527
2,2,251930,5,1,130490,5,1,130490,0.3656
2,2,251930,5,1,130490,5,2,188720,0.3841
2,2,251930,5,1,130490,5,3,185380,0.3816
2,2,251930,5,1,130490,6,1,241880,0.3030
2,2,251930,5,1,130490,6,2,164810,0.3019
2,2,251930,5,1,130490,6,3,266820,0.2790
2,2,251930,5,1,130490,7,1,269500,0.3546
2,2,251930,5,1,130490,7,2,278840,0.3123
2,2,251930,5,1,130490,7,3,274760,0.3093
2,2,251930,5,1,130490,8,1,170430,0.1972
2,2,251930,5,1,130490,8,2,89370,0.2271
2,2,251930,5,1,130490,8,3,142120,0.2127
2,2,251930,5,2,188720,1,1,243400,0.3726
2,2,251930,5,2,188720,1,2,223010,0.3007
2,2,251930,5,2,188720,1,3,181870,0.2962
2,2,251930,5,2,188720,2,1,210550,0.1384
2,2,251930,5,2,188720,2,2,251930,0.0293
2,2,251930,5,2,188720,2,3,223700,0.1453
2,2,251930,5,2,188720,3,1,110320,0.3055
2,2,251930,5,2,188720,3,2,122580,0.3181
2,2,251930,5,2,188720,3,3,112370,0.2626
2,2,251930,5,2,188720,4,1,222600,0.5401
2,2,251930,5,2,188720,4,2,267800,0.4630
2,2,251930,5,2,188720,4,3,271990,0.4638
2,2,251930,5,2,188720,5,1,130490,0.3617
2,2,251930,5,2,188720,5,2,188720,0.3450
2,2,251930,5,2,188720,5,3,185380,0.3400
2,2,251930,5,2,188720,6,1,241880,0.3399
2,2,251930,5,2,188720,6,2,164810,0.3892
2,2,251930,5,2,188720,6,3,266820,0.3694
2,2,251930,5,2,188720,7,1,269500,0.3699
2,2,251930,5,2,188720,7,2,278840,0.3205
2,2,251930,5,2,188720,7,3,274760,0.3465
2,2,251930,5,2,188720,8,1,170430,0.2781
2,2,251930,5,2,188720,8,2,89370,0.2785
2,2,251930,5,2,188720,8,3,142120,0.2850
2,2,251930,5,3,185380,1,1,243400,0.3726
2,2,251930,5,3,185380,1,2,223010,0.3007
2,2,251930,5,3,185380,1,3,181870,0.2962
2,2,251930,5,3,185380,2,1,210550,0.1384
2,2,251930,5,3,185380,2,2,251930,0.0293
2,2,251930,5,3,185380,2,3,223700,0.1453
2,2,251930,5,3,185380,3,1,110320,0.3055
2,2,251930,5,3,185380,3,2,122580,0.3181
2,2,251930,5,3,185380,3,3,112370,0.2626
2,2,251930,5,3,185380,4,1,222600,0.5401
2,2,251930,5,3,185380,4,2,267800,0.4630
2,2,251930,5,3,185380,4,3,271990,0.4638
2,2,251930,5,3,185380,5,1,130490,0.3617
2,2,251930,5,3,185380,5,2,188720,0.3450
2,2,251930,5,3,185380,5,3,185380,0.3400
2,2,251930,5,3,185380,6,1,241880,0.3399
2,2,251930,5,3,185380,6,2,164810,0.3892
2,2,251930,5,3,185380,6,3,266820,0.3694
2,2,251930,5,3,185380,7,1,269500,0.3699
2,2,251930,5,3,185380,7,2,278840,0.3205
2,2,251930,5,3,185380,7,3,274760,0.3465
2,2,251930,5,3,185380,8,1,170430,0.2781
2,2,251930,5,3,185380,8,2,89370,0.2785
2,2,251930,5,3,185380,8,3,142120,0.2850
2,2,251930,6,1,241880,1,1,243400,0.3243
2,2,251930,6,1,241880,1,2,223010,0.2682
2,2,251930,6,1,241880,1,3,181870,0.2813
2,2,251930,6,1,241880,2,1,210550,0.1135
2,2,251930,6,1,241880,2,2,251930,0.0229
2,2,251930,6,1,241880,2,3,223700,0.1225
2,2,251930,6,1,241880,3,1,110320,0.2662
2,2,251930,6,1,241880,3,2,122580,0.2997
2,2,251930,6,1,241880,3,3,112370,0.2651
2,2,251930,6,1,241880,4,1,222600,0.4918
2,2,251930,6,1,241880,4,2,267800,0.4314
2,2,251930,6,1,241880,4,3,271990,0.4527
2,2,251930,6,1,241880,5,1,130490,0.3656
2,2,251930,6,1,241880,5,2,188720,0.3841
2,2,251930,6,1,241880,5,3,185380,0.3816
2,2,251930,6,1,241880,6,1,241880,0.3030
2,2,251930,6,1,241880,6,2,164810,0.3019
2,2,251930,6,1,241880,6,3,266820,0.2790
2,2,251930,6,1,241880,7,1,269500,0.3546
2,2,251930,6,1,241880,7,2,278840,0.3123
2,2,251930,6,1,241880,7,3,274760,0.3093
2,2,251930,6,1,241880,8,1,170430,0.1972
2,2,251930,6,1,241880,8,2,89370,0.2271
2,2,251930,6,1,241880,8,3,142120,0.2127
2,2,251930,6,2,164810,1,1,243400,0.3243
2,2,251930,6,2,164810,1,2,223010,0.2682
2,2,251930,6,2,164810,1,3,181870,0.2813
2,2,251930,6,2,164810,2,1,210550,0.1135
2,2,251930,6,2,164810,2,2,251930,0.0229
2,2,251930,6,2,164810,2,3,223700,0.1225
2,2,251930,6,2,164810,3,1,110320,0.2662
2,2,251930,6,2,164810,3,2,122580,0.2997
2,2,251930,6,2,164810,3,3,112370,0.2651
2,2,251930,6,2,164810,4,1,222600,0.4918
2,2,251930,6,2,164810,4,2,267800,0.4314
2,2,251930,6,2,164810,4,3,271990,0.4527
2,2,251930,6,2,164810,5,1,130490,0.3656
2,2,251930,6,2,164810,5,2,188720,0.3841
2,2,251930,6,2,164810,5,3,185380,0.3816
2,2,251930,6,2,164810,6,1,241880,0.3030
2,2,251930,6,2,164810,6,2,164810,0.3019
2,2,251930,6,2,164810,6,3,266820,0.2790
2,2,251930,6,2,164810,7,1,269500,0.3546
2,2,251930,6,2,164810,7,2,278840,0.3123
2,2,251930,6,2,164810,7,3,274760,0.3093
2,2,251930,6,2,164810,8,1,170430,0.1972
2,2,251930,6,2,164810,8,2,89370,0.2271
2,2,251930,6,2,164810,8,3,142120,0.2127
2,2,251930,6,3,266820,1,1,243400,0.3243
2,2,251930,6,3,266820,1,2,223010,0.2682
2,2,251930,6,3,266820,1,3,181870,0.2813
2,2,251930,6,3,266820,2,1,210550,0.1135
2,2,251930,6,3,266820,2,2,251930,0.0229
2,2,251930,6,3,266820,2,3,223700,0.1225
2,2,251930,6,3,266820,3,1,110320,0.2662
2,2,251930,6,3,266820,3,2,122580,0.2997
2,2,251930,6,3,266820,3,3,112370,0.2651
2,2,251930,6,3,266820,4,1,222600,0.4918
2,2,251930,6,3,266820,4,2,267800,0.4314
2,2,251930,6,3,266820,4,3,271990,0.4527
2,2,251930,6,3,266820,5,1,130490,0.3656
2,2,251930,6,3,266820,5,2,188720,0.3841
2,2,251930,6,3,266820,5,3,185380,0.3816
2,2,251930,6,3,266820,6,1,241880,0.3030
2,2,251930,6,3,266820,6,2,164810,0.3019
2,2,251930,6,3,266820,6,3,266820,0.2790
2,2,251930,6,3,266820,7,1,269500,0.3546
2,2,251930,6,3,266820,7,2,278840,0.3123
2,2,251930,6,3,266820,7,3,274760,0.3093
2,2,251930,6,3,266820,8,1,170430,0.1972
2,2,251930,6,3,266820,8,2,89370,0.2271
2,2,251930,6,3,266820,8,3,142120,0.2127
2,2,251930,7,1,269500,1,1,243400,0.3366
2,2,251930,7,1,269500,1,2,223010,0.2601
2,2,251930,7,1,269500,1,3,181870,0.2610
2,2,251930,7,1,269500,2,1,210550,0.0934
2,2,251930,7,1,269500,2,2,251930,0.0000
2,2,251930,7,1,269500,2,3,223700,0.0692
2,2,251930,7,1,269500,3,1,110320,0.3952
2,2,251930,7,1,269500,3,2,122580,0.2796
2,2,251930,7,1,269500,3,3,112370,0.2495
2,2,251930,7,1,269500,4,1,222600,0.4113
2,2,251930,7,1,269500,4,2,267800,0.3827
2,2,251930,7,1,269500,4,3,271990,0.4251
2,2,251930,7,1,269500,5,1,130490,0.4333
2,2,251930,7,1,269500,5,2,188720,0.3939
2,2,251930,7,1,269500,5,3,185380,0.3630
2,2,251930,7,1,269500,6,1,241880,0.4215
2,2,251930,7,1,269500,6,2,164810,0.3567
2,2,251930,7,1,269500,6,3,266820,0.2969
2,2,251930,7,1,269500,7,1,269500,0.3313
2,2,251930,7,1,269500,7,2,278840,0.2855
2,2,251930,7,1,269500,7,3,274760,0.2793
2,2,251930,7,1,269500,8,1,170430,0.3476
2,2,251930,7,1,269500,8,2,89370,0.2629
2,2,251930,7,1,269500,8,3,142120,0.2427
2,2,251930,7,2,278840,1,1,243400,0.3366
2,2,251930,7,2,278840,1,2,223010,0.2784
2,2,251930,7,2,278840,1,3,181870,0.2498
2,2,251930,7,2,278840,2,1,210550,0.1156
2,2,251930,7,2,278840,2,2,251930,0.0000
2,2,251930,7,2,278840,2,3,223700,0.0667
2,2,251930,7,2,278840,3,1,110320,0.4063
2,2,251930,7,2,278840,3,2,122580,0.3057
2,2,251930,7,2,278840,3,3,112370,0.2495
2,2,251930,7,2,278840,4,1,222600,0.4127
2,2,251930,7,2,278840,4,2,267800,0.4088
2,2,251930,7,2,278840,4,3,271990,0.4277
2,2,251930,7,2,278840,5,1,130490,0.4333
2,2,251930,7,2,278840,5,2,188720,0.4089
2,2,251930,7,2,278840,5,3,185380,0.3780
2,2,251930,7,2,278840,6,1,241880,0.4182
2,2,251930,7,2,278840,6,2,164810,0.3935
2,2,251930,7,2,278840,6,3,266820,0.3124
2,2,251930,7,2,278840,7,1,269500,0.3352
2,2,251930,7,2,278840,7,2,278840,0.2627
2,2,251930,7,2,278840,7,3,274760,0.2682
2,2,251930,7,2,278840,8,1,170430,0.3364
2,2,251930,7,2,278840,8,2,89370,0.2590
2,2,251930,7,2,278840,8,3,142120,0.2465
2,2,251930,7,3,274760,1,1,243400,0.3509
2,2,251930,7,3,274760,1,2,223010,0.2637
2,2,251930,7,3,274760,1,3,181870,0.2415
2,2,251930,7,3,274760,2,1,210550,0.1065
2,2,251930,7,3,274760,2,2,251930,0.0000
2,2,251930,7,3,274760,2,3,223700,0.0756
2,2,251930,7,3,274760,3,1,110320,0.4024
2,2,251930,7,3,274760,3,2,122580,0.3101
2,2,251930,7,3,274760,3,3,112370,0.2423
2,2,251930,7,3,274760,4,1,222600,0.4016
2,2,251930,7,3,274760,4,2,267800,0.3952
2,2,251930,7,3,274760,4,3,271990,0.4401
2,2,251930,7,3,274760,5,1,130490,0.4333
2,2,251930,7,3,274760,5,2,188720,0.4286
2,2,251930,7,3,274760,5,3,185380,0.3625
2,2,251930,7,3,274760,6,1,241880,0.4176
2,2,251930,7,3,274760,6,2,164810,0.3833
2,2,251930,7,3,274760,6,3,266820,0.3124
2,2,251930,7,3,274760,7,1,269500,0.3352
2,2,251930,7,3,274760,7,2,278840,0.2816
2,2,251930,7,3,274760,7,3,274760,0.2668
2,2,251930,7,3,274760,8,1,170430,0.3373
2,2,251930,7,3,274760,8,2,89370,0.2629
2,2,251930,7,3,274760,8,3,142120,0.2310
2,2,251930,8,1,170430,1,1,243400,0.3243
2,2,251930,8,1,170430,1,2,223010,0.2682
2,2,251930,8,1,170430,1,3,181870,0.2813
2,2,251930,8,1,170430,2,1,210550,0.1135
2,2,251930,8,1,170430,2,2,251930,0.0229
2,2,251930,8,1,170430,2,3,223700,0.1225
2,2,251930,8,1,170430,3,1,110320,0.2662
2,2,251930,8,1,170430,3,2,122580,0.2997
2,2,251930,8,1,170430,3,3,112370,0.2651
2,2,251930,8,1,170430,4,1,222600,0.4918
2,2,251930,8,1,170430,4,2,267800,0.4314
2,2,251930,8,1,170430,4,3,271990,0.4527
2,2,251930,8,1,170430,5,1,130490,0.3656
2,2,251930,8,1,170430,5,2,188720,0.3841
2,2,251930,8,1,170430,5,3,185380,0.3816
2,2,251930,8,1,170430,6,1,241880,0.3030
2,2,251930,8,1,170430,6,2,164810,0.3019
2,2,251930,8,1,170430,6,3,266820,0.2790
2,2,251930,8,1,170430,7,1,269500,0.3546
2,2,251930,8,1,170430,7,2,278840,0.3123
2,2,251930,8,1,170430,7,3,274760,0.3093
2,2,251930,8,1,170430,8,1,170430,0.1972
2,2,251930,8,1,170430,8,2,89370,0.2271
2,2,251930,8,1,170430,8,3,142120,0.2127
2,2,251930,8,2,89370,1,1,243400,0.3424
2,2,251930,8,2,89370,1,2,223010,0.2651
2,2,251930,8,2,89370,1,3,181870,0.2491
2,2,251930,8,2,89370,2,1,210550,0.1195
2,2,251930,8,2,89370,2,2,251930,0.0000
2,2,251930,8,2,89370,2,3,223700,0.0770
2,2,251930,8,2,89370,3,1,110320,0.3913
2,2,251930,8,2,89370,3,2,122580,0.3347
2,2,251930,8,2,89370,3,3,112370,0.2475
2,2,251930,8,2,89370,4,1,222600,0.4068
2,2,251930,8,2,89370,4,2,267800,0.3952
2,2,251930,8,2,89370,4,3,271990,0.4290
2,2,251930,8,2,89370,5,1,130490,0.4222
2,2,251930,8,2,89370,5,2,188720,0.4325
2,2,251930,8,2,89370,5,3,185380,0.3925
2,2,251930,8,2,89370,6,1,241880,0.3988
2,2,251930,8,2,89370,6,2,164810,0.3871
2,2,251930,8,2,89370,6,3,266820,0.3183
2,2,251930,8,2,89370,7,1,269500,0.3390
2,2,251930,8,2,89370,7,2,278840,0.2777
