train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,multi_error
1,1,243400,2,2,251930,1,1,243400,0.0000
1,1,243400,2,2,251930,1,2,223010,0.0667
1,1,243400,2,2,251930,1,3,181870,0.0711
1,1,243400,2,2,251930,2,1,210550,0.1646
1,1,243400,2,2,251930,2,2,251930,0.1428
1,1,243400,2,2,251930,2,3,223700,0.1612
1,1,243400,2,2,251930,3,1,110320,0.0967
1,1,243400,2,2,251930,3,2,122580,0.0704
1,1,243400,2,2,251930,3,3,112370,0.0992
1,1,243400,2,2,251930,4,1,222600,0.3237
1,1,243400,2,2,251930,4,2,267800,0.2192
1,1,243400,2,2,251930,4,3,271990,0.2386
1,1,243400,2,2,251930,5,1,130490,0.2790
1,1,243400,2,2,251930,5,2,188720,0.3153
1,1,243400,2,2,251930,5,3,185380,0.2328
1,1,243400,2,2,251930,6,1,241880,0.1432
1,1,243400,2,2,251930,6,2,164810,0.1951
1,1,243400,2,2,251930,6,3,266820,0.1926
1,1,243400,2,2,251930,7,1,269500,0.1613
1,1,243400,2,2,251930,7,2,278840,0.1513
1,1,243400,2,2,251930,7,3,274760,0.1945
1,1,243400,2,2,251930,8,1,170430,0.1521
1,1,243400,2,2,251930,8,2,89370,0.2085
1,1,243400,2,2,251930,8,3,142120,0.1821
1,1,243400,2,3,223700,1,1,243400,0.0000
1,1,243400,2,3,223700,1,2,223010,0.0555
1,1,243400,2,3,223700,1,3,181870,0.0697
1,1,243400,2,3,223700,2,1,210550,0.1701
1,1,243400,2,3,223700,2,2,251930,0.1483
1,1,243400,2,3,223700,2,3,223700,0.1513
1,1,243400,2,3,223700,3,1,110320,0.1085
1,1,243400,2,3,223700,3,2,122580,0.0704
1,1,243400,2,3,223700,3,3,112370,0.1105
1,1,243400,2,3,223700,4,1,222600,0.3264
1,1,243400,2,3,223700,4,2,267800,0.2126
1,1,243400,2,3,223700,4,3,271990,0.2297
1,1,243400,2,3,223700,5,1,130490,0.2893
1,1,243400,2,3,223700,5,2,188720,0.3264
1,1,243400,2,3,223700,5,3,185380,0.2478
