train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,multi_error
1,1,243400,4,1,222600,4,2,267800,0.2739
1,1,243400,4,1,222600,4,3,271990,0.2579
1,1,243400,4,1,222600,5,1,130490,0.1819
1,1,243400,4,1,222600,5,2,188720,0.1405
1,1,243400,4,1,222600,5,3,185380,0.1766
1,1,243400,4,1,222600,6,1,241880,0.2950
1,1,243400,4,1,222600,6,2,164810,0.1836
1,1,243400,4,1,222600,6,3,266820,0.1043
1,1,243400,4,1,222600,7,1,269500,0.0748
1,1,243400,4,1,222600,7,2,278840,0.0837
1,1,243400,4,1,222600,7,3,274760,0.0783
1,1,243400,4,1,222600,8,1,170430,0.1662
1,1,243400,4,1,222600,8,2,89370,0.2064
1,1,243400,4,1,222600,8,3,142120,0.1638
1,1,243400,4,2,267800,1,1,243400,0.0388
1,1,243400,4,2,267800,1,2,223010,0.0747
1,1,243400,4,2,267800,1,3,181870,0.0731
1,1,243400,4,2,267800,2,1,210550,0.1610
1,1,243400,4,2,267800,2,2,251930,0.1568
1,1,243400,4,2,267800,2,3,223700,0.1796
1,1,243400,4,2,267800,3,1,110320,0.1322
1,1,243400,4,2,267800,3,2,122580,0.0958
1,1,243400,4,2,267800,3,3,112370,0.0592
1,1,243400,4,2,267800,4,1,222600,0.3152
1,1,243400,4,2,267800,4,2,267800,0.2320
1,1,243400,4,2,267800,4,3,271990,0.2480
1,1,243400,4,2,267800,5,1,130490,0.1719
1,1,243400,4,2,267800,5,2,188720,0.1175
1,1,243400,4,2,267800,5,3,185380,0.1789
1,1,243400,4,2,267800,6,1,241880,0.2373
1,1,243400,4,2,267800,6,2,164810,0.1522
1,1,243400,4,2,267800,6,3,266820,0.0979
1,1,243400,4,2,267800,7,1,269500,0.0886
1,1,243400,4,2,267800,7,2,278840,0.0909
1,1,243400,4,2,267800,7,3,274760,0.0838
1,1,243400,4,2,267800,8,1,170430,0.1914
1,1,243400,4,2,267800,8,2,89370,0.1618
1,1,243400,4,2,267800,8,3,142120,0.1423
1,1,243400,4,3,271990,1,1,243400,0.0000
1,1,243400,4,3,271990,1,2,223010,0.0762
1,1,243400,4,3,271990,1,3,181870,0.0562
1,1,243400,4,3,271990,2,1,210550,0.1462
1,1,243400,4,3,271990,2,2,251930,0.1133
1,1,243400,4,3,271990,2,3,223700,0.1577
1,1,243400,4,3,271990,3,1,110320,0.1406
1,1,243400,4,3,271990,3,2,122580,0.0724
1,1,243400,4,3,271990,3,3,112370,0.1026
1,1,243400,4,3,271990,4,1,222600,0.3347
1,1,243400,4,3,271990,4,2,267800,0.2583
1,1,243400,4,3,271990,4,3,271990,0.2342
1,1,243400,4,3,271990,5,1,130490,0.2098
1,1,243400,4,3,271990,5,2,188720,0.3166
1,1,243400,4,3,271990,5,3,185380,0.2178
1,1,243400,4,3,271990,6,1,241880,0.2924
1,1,243400,4,3,271990,6,2,164810,0.1934
1,1,243400,4,3,271990,6,3,266820,0.1419
1,1,243400,4,3,271990,7,1,269500,0.1505
1,1,243400,4,3,271990,7,2,278840,0.1360
1,1,243400,4,3,271990,7,3,274760,0.0756
1,1,243400,4,3,271990,8,1,170430,0.1811
1,1,243400,4,3,271990,8,2,89370,0.1900
1,1,243400,4,3,271990,8,3,142120,0.1745
1,1,243400,5,1,130490,1,1,243400,0.0388
1,1,243400,5,1,130490,1,2,223010,0.0747
1,1,243400,5,1,130490,1,3,181870,0.0731
1,1,243400,5,1,130490,2,1,210550,0.1610
1,1,243400,5,1,130490,2,2,251930,0.1568
1,1,243400,5,1,130490,2,3,223700,0.1796
1,1,243400,5,1,130490,3,1,110320,0.1322
1,1,243400,5,1,130490,3,2,122580,0.0958
1,1,243400,5,1,130490,3,3,112370,0.0592
1,1,243400,5,1,130490,4,1,222600,0.3152
1,1,243400,5,1,130490,4,2,267800,0.2320
1,1,243400,5,1,130490,4,3,271990,0.2480
1,1,243400,5,1,130490,5,1,130490,0.1719
1,1,243400,5,1,130490,5,2,188720,0.1175
1,1,243400,5,1,130490,5,3,185380,0.1789
1,1,243400,5,1,130490,6,1,241880,0.2373
1,1,243400,5,1,130490,6,2,164810,0.1522
1,1,243400,5,1,130490,6,3,266820,0.0979
1,1,243400,5,1,130490,7,1,269500,0.0886
1,1,243400,5,1,130490,7,2,278840,0.0909
1,1,243400,5,1,130490,7,3,274760,0.0838
1,1,243400,5,1,130490,8,1,170430,0.1914
1,1,243400,5,1,130490,8,2,89370,0.1618
1,1,243400,5,1,130490,8,3,142120,0.1423
1,1,243400,5,2,188720,1,1,243400,0.0388
1,1,243400,5,2,188720,1,2,223010,0.0747
1,1,243400,5,2,188720,1,3,181870,0.0731
1,1,243400,5,2,188720,2,1,210550,0.1610
1,1,243400,5,2,188720,2,2,251930,0.1568
1,1,243400,5,2,188720,2,3,223700,0.1796
1,1,243400,5,2,188720,3,1,110320,0.1322
1,1,243400,5,2,188720,3,2,122580,0.0958
1,1,243400,5,2,188720,3,3,112370,0.0592
1,1,243400,5,2,188720,4,1,222600,0.3152
1,1,243400,5,2,188720,4,2,267800,0.2320
1,1,243400,5,2,188720,4,3,271990,0.2480
1,1,243400,5,2,188720,5,1,130490,0.1719
1,1,243400,5,2,188720,5,2,188720,0.1175
1,1,243400,5,2,188720,5,3,185380,0.1789
1,1,243400,5,2,188720,6,1,241880,0.2373
1,1,243400,5,2,188720,6,2,164810,0.1522
1,1,243400,5,2,188720,6,3,266820,0.0979
1,1,243400,5,2,188720,7,1,269500,0.0886
1,1,243400,5,2,188720,7,2,278840,0.0909
1,1,243400,5,2,188720,7,3,274760,0.0838
1,1,243400,5,2,188720,8,1,170430,0.1914
1,1,243400,5,2,188720,8,2,89370,0.1618
1,1,243400,5,2,188720,8,3,142120,0.1423
1,1,243400,5,3,185380,1,1,243400,0.0388
1,1,243400,5,3,185380,1,2,223010,0.0747
1,1,243400,5,3,185380,1,3,181870,0.0731
1,1,243400,5,3,185380,2,1,210550,0.1610
1,1,243400,5,3,185380,2,2,251930,0.1568
1,1,243400,5,3,185380,2,3,223700,0.1796
1,1,243400,5,3,185380,3,1,110320,0.1322
1,1,243400,5,3,185380,3,2,122580,0.0958
1,1,243400,5,3,185380,3,3,112370,0.0592
1,1,243400,5,3,185380,4,1,222600,0.3152
1,1,243400,5,3,185380,4,2,267800,0.2320
1,1,243400,5,3,185380,4,3,271990,0.2480
1,1,243400,5,3,185380,5,1,130490,0.1719
1,1,243400,5,3,185380,5,2,188720,0.1175
1,1,243400,5,3,185380,5,3,185380,0.1789
1,1,243400,5,3,185380,6,1,241880,0.2373
1,1,243400,5,3,185380,6,2,164810,0.1522
1,1,243400,5,3,185380,6,3,266820,0.0979
1,1,243400,5,3,185380,7,1,269500,0.0886
1,1,243400,5,3,185380,7,2,278840,0.0909
1,1,243400,5,3,185380,7,3,274760,0.0838
1,1,243400,5,3,185380,8,1,170430,0.1914
1,1,243400,5,3,185380,8,2,89370,0.1618
1,1,243400,5,3,185380,8,3,142120,0.1423
1,1,243400,6,1,241880,1,1,243400,0.0253
1,1,243400,6,1,241880,1,2,223010,0.0570
1,1,243400,6,1,241880,1,3,181870,0.0634
1,1,243400,6,1,241880,2,1,210550,0.1182
1,1,243400,6,1,241880,2,2,251930,0.1360
1,1,243400,6,1,241880,2,3,223700,0.1411
1,1,243400,6,1,241880,3,1,110320,0.1218
1,1,243400,6,1,241880,3,2,122580,0.0696
1,1,243400,6,1,241880,3,3,112370,0.0735
1,1,243400,6,1,241880,4,1,222600,0.3208
1,1,243400,6,1,241880,4,2,267800,0.2585
1,1,243400,6,1,241880,4,3,271990,0.2627
1,1,243400,6,1,241880,5,1,130490,0.1992
1,1,243400,6,1,241880,5,2,188720,0.2144
1,1,243400,6,1,241880,5,3,185380,0.2099
1,1,243400,6,1,241880,6,1,241880,0.2347
1,1,243400,6,1,241880,6,2,164810,0.1541
1,1,243400,6,1,241880,6,3,266820,0.0884
1,1,243400,6,1,241880,7,1,269500,0.1048
1,1,243400,6,1,241880,7,2,278840,0.0955
1,1,243400,6,1,241880,7,3,274760,0.0820
1,1,243400,6,1,241880,8,1,170430,0.1575
1,1,243400,6,1,241880,8,2,89370,0.1546
1,1,243400,6,1,241880,8,3,142120,0.1099
1,1,243400,6,2,164810,1,1,243400,0.0000
1,1,243400,6,2,164810,1,2,223010,0.0784
1,1,243400,6,2,164810,1,3,181870,0.0554
1,1,243400,6,2,164810,2,1,210550,0.1493
1,1,243400,6,2,164810,2,2,251930,0.1225
1,1,243400,6,2,164810,2,3,223700,0.1563
1,1,243400,6,2,164810,3,1,110320,0.1692
1,1,243400,6,2,164810,3,2,122580,0.0810
1,1,243400,6,2,164810,3,3,112370,0.0995
1,1,243400,6,2,164810,4,1,222600,0.3497
1,1,243400,6,2,164810,4,2,267800,0.2387
1,1,243400,6,2,164810,4,3,271990,0.2544
1,1,243400,6,2,164810,5,1,130490,0.2270
1,1,243400,6,2,164810,5,2,188720,0.3188
1,1,243400,6,2,164810,5,3,185380,0.2212
1,1,243400,6,2,164810,6,1,241880,0.2880
1,1,243400,6,2,164810,6,2,164810,0.1699
1,1,243400,6,2,164810,6,3,266820,0.1455
1,1,243400,6,2,164810,7,1,269500,0.1558
1,1,243400,6,2,164810,7,2,278840,0.1216
1,1,243400,6,2,164810,7,3,274760,0.0840
1,1,243400,6,2,164810,8,1,170430,0.2195
1,1,243400,6,2,164810,8,2,89370,0.1831
1,1,243400,6,2,164810,8,3,142120,0.1652
1,1,243400,6,3,266820,1,1,243400,0.0072
1,1,243400,6,3,266820,1,2,223010,0.0717
1,1,243400,6,3,266820,1,3,181870,0.0556
1,1,243400,6,3,266820,2,1,210550,0.1193
1,1,243400,6,3,266820,2,2,251930,0.1344
1,1,243400,6,3,266820,2,3,223700,0.1495
1,1,243400,6,3,266820,3,1,110320,0.1413
1,1,243400,6,3,266820,3,2,122580,0.0667
1,1,243400,6,3,266820,3,3,112370,0.0773
1,1,243400,6,3,266820,4,1,222600,0.3203
1,1,243400,6,3,266820,4,2,267800,0.2918
1,1,243400,6,3,266820,4,3,271990,0.2705
1,1,243400,6,3,266820,5,1,130490,0.1940
1,1,243400,6,3,266820,5,2,188720,0.2761
1,1,243400,6,3,266820,5,3,185380,0.2260
1,1,243400,6,3,266820,6,1,241880,0.2749
1,1,243400,6,3,266820,6,2,164810,0.1469
1,1,243400,6,3,266820,6,3,266820,0.0932
1,1,243400,6,3,266820,7,1,269500,0.1124
1,1,243400,6,3,266820,7,2,278840,0.0959
1,1,243400,6,3,266820,7,3,274760,0.0818
1,1,243400,6,3,266820,8,1,170430,0.1724
1,1,243400,6,3,266820,8,2,89370,0.1608
1,1,243400,6,3,266820,8,3,142120,0.1392
1,1,243400,7,1,269500,1,1,243400,0.0643
1,1,243400,7,1,269500,1,2,223010,0.0792
1,1,243400,7,1,269500,1,3,181870,0.0929
1,1,243400,7,1,269500,2,1,210550,0.1769
1,1,243400,7,1,269500,2,2,251930,0.1949
1,1,243400,7,1,269500,2,3,223700,0.2078
1,1,243400,7,1,269500,3,1,110320,0.1343
1,1,243400,7,1,269500,3,2,122580,0.1024
1,1,243400,7,1,269500,3,3,112370,0.0832
1,1,243400,7,1,269500,4,1,222600,0.2938
