hit_type,R_AAI,R_AVI,R_ASMA,R_GAI,R_GVI,R_GSMA,R_AAE,R_ARE,R_MAMI,R_MGMI,R_ASDI,R_GSDI,R_AIR,R_GIR,R_AZCR,R_GZCR,R_AMCR,R_GMCR,R_AXYCORR,R_AYZCORR,R_AZXCORR,R_GXYCORR,R_GYZCORR,R_GZXCORR,L_AAI,L_AVI,L_ASMA,L_GAI,L_GVI,L_GSMA,L_AAE,L_ARE,L_MAMI,L_MGMI,L_ASDI,L_GSDI,L_AIR,L_GIR,L_AZCR,L_GZCR,L_AMCR,L_GMCR,L_AXYCORR,L_AYZCORR,L_AZXCORR,L_GXYCORR,L_GYZCORR,L_GZXCORR,L1,L2,R1,R2
1,0.11632674592498714,0.0005567548491701471,0.15533333333333324,3.120079955892271,3.0814067355059525,4.932666666666666,0.014088666666666664,12.816305666666674,0.10526420056740282,2.86237936216694,0.02359565318379949,1.755393612699429,0.02595582209944418,0.9224462805077169,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.7206610641051372,0.8702667085549275,0.5429372258847466,-0.7876335411508713,-0.5843558416546506,0.17241781010969526,0.13979770528822794,-0.4489547611306269,0.09605629344710491,-0.006696477773601244,-0.4771147435900022,-0.030531916589502807,-0.2410994059885665,-0.3096440611895302,0.2530872369586172,0.30629402904315434,-0.3253347520531056,-0.370286035879607,0.020366067367151967,-0.6858277499059283,-0.8507878633590692,0.2535668554265716,-0.6290937790422912,0.5319342866276252,0.024986295734669487,0.5189357214059565,-0.6125744766643447,0.7309744362989998,-0.9780128876448974,-0.823085096763645,0,0,0,0
0,0.10619840250627065,2.7649305116128393e-05,0.14525,4.047357723465717,2.400803208302402,6.40075,0.011305749999999995,18.781907749999995,0.10836705902395723,4.026169240536535,0.005258260655019718,1.5494525511619908,0.003387330157478538,2.317133409670517,0.375,0.25,0.5,0.25,-0.5598206649479277,0.29894803320285773,-0.30474339923970184,0.6831080578933625,0.05069449897783508,0.5657888794751296,0.3555420787218417,-0.5163176998979359,-0.00949981494857269,-0.43498188724614,-0.4583928041266475,-0.4619412795609062,-0.13724362800837234,-0.46835262831368807,0.5380851387008553,-0.42778424707239143,-0.5484572832029783,-0.3211588447479979,-0.5119236578010313,-0.46415147855466427,2.6423356692072875,-0.14030474194846604,3.0409766478297993,-0.8570928530084082,0.6712042998085564,0.7803414584770051,0.4525425354882819,-0.7301800293687715,0.7377254627796539,-0.6569448520518283,1,0,0,0
0,0.1059103394386025,0.0,0.14699999999999994,1.1554760923532774,0.0,1.923,0.011217,1.3351249999999997,0.1059103394386025,1.1554760923532774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-0.23094366238839678,-0.5629042314186556,-0.29306313955906993,-0.9507954066123802,-0.5888430158251916,-0.9463665714077621,-0.43305417278640873,-0.5980148480727253,-0.09780757832839512,-0.8743285609051777,-0.9440918453238071,-0.9802585308942958,-0.904536975698829,-0.8797450265577881,-1.9538795052221292,-2.1096627288236527,-1.7880633875282148,-1.8492550956055747,,,,,,,0,1,0,1
0,0.11158951191513063,1.85808305429128e-05,0.1583999999999999,2.915184779095241,1.1149837037314314,4.8668,0.012470799999999988,9.613285999999999,0.10969503179269333,3.250317061457236,0.004310548751947111,1.0559278875621343,0.008989339783430264,1.066047888248364,0.6,0.4,0.6,0.2,-0.7131140182187257,0.5150055929628545,-0.7104489502367078,-0.5919824101207829,-0.7767930065057171,0.8597061317966306,2.0081060900625807,2.309041451912589,1.892680955883567,0.12308695473379594,0.15070181195457444,0.2563105284308213,2.09547794849191,-0.1029035162810797,1.8662256924181846,-0.1409152753016911,2.162270736756506,0.5890594930874934,1.644401163852114,0.4532128308927239,-0.5750149528933043,-0.6326442386672626,-0.33935137692081047,-0.36101173170982487,0.9942203834699793,0.9694727382029212,0.9386639956194142,-0.6955328356403434,-0.40282785179141206,0.8999851073453566,0,0,1,0
1,0.10078101370711438,0.0004724729904521285,0.14785714285714274,5.763926763066719,4.370591127146074,8.822285714285716,0.010629285714285704,37.59344285714285,0.09430800602281861,5.717953917267959,0.02173644383178004,2.090595878486819,0.03327600575289272,1.8891451834615713,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.9000954507138276,0.6263107562765476,0.31374742181872245,-0.6083702388492681,0.23081323754569494,0.24859986720267535,1.4823010033440809,1.1464876486962705,1.552133613887228,1.088327956458058,0.4086615839820907,1.1745159609016242,1.2024284524008289,0.6388198767836735,1.1376467837058792,0.7355387781304968,1.4524491012847331,0.842319639315869,1.5199524978764127,1.3778382227257007,-1.034636470336246,-1.1249837353860594,-0.822255380456612,-0.8570928530084082,0.8215500975521269,0.8821096573204584,0.8729670822055043,-0.10713561439637369,0.3451264065269425,0.14675412508984,0,0,0,0
0,0.09599416090754845,5.972107165568923e-05,0.14139999999999991,4.205795291648411,1.909214964748049,6.098599999999999,0.00927459999999999,19.597929000000004,0.09897474425326892,3.50771791910353,0.007727940971286545,1.38174345113268,0.01187604696014867,2.836516520380001,0.4,0.6,0.6,0.6,0.4811299951981228,-0.3265655064338989,-0.40332093697342064,0.8308363631463525,0.37990100514961267,0.4936063504668995,0.2232538582211281,-0.5480133066262715,0.08489207779600189,0.04223629707572484,-0.514128085340074,0.024306815021195635,-0.2211231517169464,-0.2948365478214851,0.3216945787277295,0.2597004874744457,-0.7204130215089961,-0.48145168069894384,-0.6934849182892793,-0.5648478654326117,0.409888298770142,0.4223689685873016,-0.9602279528954124,0.7020192425014249,0.930123645106049,0.8709130214911478,0.8870152862662496,0.5658673179520676,-0.5733956381782537,-0.6702523083769195,1,0,0,0
0,0.0997601223528117,2.7517988152039477e-05,0.14279999999999998,3.468335919146996,1.391575151954764,5.5496,0.009979600000000002,13.4209292,0.1033150521463354,3.3678803422924632,0.005245759063475893,1.1796504363389877,0.009000579541312836,2.11550166408451,0.4,0.2,0.4,0.2,-0.6910355243392321,0.36604126829137495,-0.2392458352056915,0.017581553391609238,0.06728274577085645,0.99667383658751,0.14352018957520862,-0.5446026395996023,-0.03907723349646156,-0.7887903292549755,-0.5743780049282375,-0.7756619200496278,-0.26276962543682114,-0.5746686259245832,0.28495544466677003,-0.7456947383942721,-0.696116520503581,-0.7607819968170566,-0.8142601203172626,-0.7069981926491251,-0.8507878633590692,-0.9280479366985406,-0.6290937790422912,-0.6586604044889748,0.9957232329932636,0.9383871176451719,0.9454665140835167,-0.6467663905835502,0.24809271551353476,-0.8100685223084888,0,1,0,1
0,0.09640179142540928,1.769460997188415e-05,0.151,2.8072562527908596,3.7092539978332884,4.533666666666666,0.009311,11.58994166666667,0.09437160589923217,1.7907347653965955,0.004206496163303154,1.9259423661764359,0.004842589700232908,2.188354186597601,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8824975032927718,-0.14285714285714288,-0.5915642604489968,0.7927179558711399,0.9922328853610751,0.7107315790030497,1.0683856759016581,2.829000990171875,1.1206831965372852,-0.24768833960279263,0.14896066395932142,-0.1937005983135848,1.2173819542727355,-0.26764701262203583,0.3309556432325767,-0.7276100833302507,2.4317795174726156,0.587211041857407,0.9959784206649075,0.6299675962989433,-1.034636470336246,-0.14030474194846604,-0.822255380456612,-0.8570928530084082,0.9692607905946433,0.9985775562166852,0.9732133828843839,-0.06466982674290836,-0.22228957099517851,0.9393335670831924,0,0,1,0
1,0.0990192189853096,0.00018539427153930042,0.14899999999999994,5.2852776578737135,2.048174479180948,7.4492,0.009990199999999996,29.982334400000003,0.0998699153899711,5.723736803872099,0.013615956504752077,1.431144464818611,0.018017900647666618,0.999211399143217,0.6,0.4,0.6,0.4,0.6016438120231188,0.5632326401428348,0.024202283677068927,-0.8867276093087358,-0.25141117638398797,0.3912173470535627,1.6062445661285554,2.1335829220822986,1.5049861233120376,0.8156905339923042,0.133938757450947,0.7415405134535027,1.5789294629874882,0.345973838393994,1.0963440380404452,0.9768547747308864,2.065885404390591,0.5711719038309272,1.332380290862602,0.47176844407737406,0.1144173232711082,0.10586500641093244,-1.0637073822245127,0.38310995023805006,0.5358112278745116,0.9331057271718386,0.5653843181340458,-0.06943950338146192,-0.38619935069184586,-0.1732045112428045,0,0,0,1
0,0.09712667979864305,0.00011200807129185834,0.14879999999999993,3.9245232507103993,0.8459180546334781,5.9124,0.009545599999999991,16.247800799999993,0.09945350672550461,4.5348385858815305,0.010583386570085132,0.9197380358740624,0.00524324804669106,1.721980475082609,0.4,0.8,0.2,0.6,0.8440829749526939,-0.001741713935999323,0.33067306134047175,0.5780943299679722,-0.12374068894034736,0.23003400699194432,1.7114769742685947,2.5177567081774295,1.623024445039853,0.8855896366382093,1.0570102523751064,0.9358089626029246,1.7914221231104348,0.6124948746953327,1.0827934386181342,0.2120564503422854,2.2731668723239475,1.3608646641276558,2.677994180659664,1.6545227180582738,-1.2644472290577167,0.10586500641093244,-1.0637073822245127,-1.1051334136576998,0.9020606256001228,0.4035013553787495,0.19835125705726112,-0.8067119386431154,0.3013498665201442,0.16731679461294327,1,0,1,0
