hit_type,R_AAI,R_AVI,R_ASMA,R_GAI,R_GVI,R_GSMA,R_AAE,R_ARE,R_MAMI,R_MGMI,R_ASDI,R_GSDI,R_AIR,R_GIR,R_AZCR,R_GZCR,R_AMCR,R_GMCR,R_AXYCORR,R_AYZCORR,R_AZXCORR,R_GXYCORR,R_GYZCORR,R_GZXCORR,L_AAI,L_AVI,L_ASMA,L_GAI,L_GVI,L_GSMA,L_AAE,L_ARE,L_MAMI,L_MGMI,L_ASDI,L_GSDI,L_AIR,L_GIR,L_AZCR,L_GZCR,L_AMCR,L_GMCR,L_AXYCORR,L_AYZCORR,L_AZXCORR,L_GXYCORR,L_GYZCORR,L_GZXCORR,L1,L2,R1,R2
1,0.0907765418371135,0.002216419452094778,0.13599999999999998,248.35523989331537,36.74318853377149,254.26180000000005,0.010456799999999995,61717.06837099999,0.06611353870426238,248.72412868477394,0.04707886417592058,6.061616000190996,0.09218742154099732,7.593359691111033,0.4,0.6,0.4,0.6,0.5450030567853402,0.5643946270268573,0.7161834763287446,-0.869994757739321,0.6833928986254129,-0.32337795244097034,0.31882131693868243,-0.2386539630752073,0.26158601722868347,0.17146102473423097,-0.10094537686197164,0.12558863687922348,-0.10889951875447995,-0.1251390172571783,0.3366127793543672,0.2622383271088138,0.0003113096156707938,0.25370033908454936,0.16796740356490433,0.6958740716541262,-0.007612482979534863,-0.6631832312725172,0.18896931743894502,-0.3127160604647055,0.10859958842252693,0.07432701643606872,0.05811922431031366,0.3806577363612595,-0.2396053386449876,0.4809749248487866,0,0,0,0
0,0.09363895955963192,2.749525258961719e-05,0.14849999999999997,250.61040254557176,1.4345724464790799,257.05475,0.008795749999999996,62807.00843649999,0.09430935545336637,250.60801739966413,0.005243591573493992,1.197736384384761,0.0062450535460881335,0.8316792338963808,0.625,0.625,0.625,0.625,-0.45068520501475984,-0.7210958695213642,0.8782833359963482,-0.5391938633856183,-0.7349917985938769,0.02678110373867962,-0.0210299528255691,-0.35372492681566403,-0.07773698452508343,-0.407862048219206,-0.498167494160049,-0.40648826511168257,-0.23212972252645783,-0.3508275114761688,0.05813733550067325,-0.3504952467595136,-0.430264162277056,-0.6543062708051448,-0.3024660763601914,-0.6025261942318352,1.9310269015476735,-1.310558990432576,2.0991158599022874,-0.9736531208436255,0.20653027423992537,0.6408075298481387,-0.35545129627401156,0.481520471561174,-0.6883995046234875,-0.3067132914190597,1,0,0,0
0,0.07492038537450513,2.481085533563915e-05,0.11962500000000001,249.32856596950546,0.1822715899507392,253.24275000000003,0.005637875,62164.916079999995,0.07478296499147487,249.2044911668968,0.004981049621880829,0.4269327698253429,0.00779253310157188,0.7606391353087929,0.375,0.125,0.375,0.375,-0.5095117544525538,-0.07931261075889837,0.03279922337911247,0.5230816797059901,-0.03282884895247432,-0.4125710443240901,-0.20930860657215405,-0.37009117299055744,-0.23903401111296668,-0.2428018775716108,-0.34959440197803004,-0.27640582719809387,-0.2763121993191327,-0.29407009259737454,-0.12287340275734054,-0.23298507224865203,-0.5509333774998062,-0.19497159775475487,-0.38059891714843574,0.1293693791636126,0.7066230797410156,-0.15966875192580493,0.8927075172938606,0.20134609760778766,0.6584247943755742,0.44608447934511475,0.8602131253720433,0.3348439649449911,-0.4143161873200712,-0.8632524494528584,0,1,0,1
0,0.08047233274173132,3.8870329770746143e-05,0.12633333333333338,249.7675038105617,0.8618104077261423,252.30783333333338,0.006514666666666671,62384.6677701667,0.0806321370889178,249.45473008259404,0.00623460742715579,0.9283374428116871,0.01206039978516188,0.8069233994727085,0.16666666666666666,0.5,0.16666666666666666,0.5,0.7390566725045706,-0.2418271164613136,0.3128922513957165,0.15388797852785965,-0.8806202825772942,-0.06331808843435781,-0.2907150407123368,-0.3787152570930046,-0.27648688106371344,-0.45499953645235697,-0.5152209988531571,-0.4520974281461623,-0.2916242858335921,-0.3620343513540549,-0.23792353998414909,-0.33706141103069953,-0.6566543411079724,-0.7474658343686172,-0.517451215575519,-0.6207548179719261,-0.24569100388638512,-0.15966875192580493,-0.04561008251269359,2.257594729897761,0.8326964935283533,0.9581869706598801,0.9563247157871184,0.25316770251899606,-0.9743948830234684,-0.029166647041759263,0,0,1,0
1,0.08566396455458733,0.0008879351767904043,0.13124999999999998,250.94950111421508,14.37932277657891,257.11475,0.00822625,62990.03143225,0.0888659607654862,251.88888752388755,0.029798241169411398,3.792007750068413,0.030670619244651365,6.050467739442979,0.25,0.5,0.25,0.5,-0.028054028496171907,0.8917055814359957,0.37986353396339484,-0.7732910982066016,-0.4707672364270003,0.17415271884671063,0.08695416983515106,-0.36042522484081063,0.0307265268522796,-0.06626181574103182,-0.25344643716260806,-0.06451024514618439,-0.2030237377646807,-0.23073434273198815,0.22898009408230166,-0.22087858454269776,-0.47375665416302626,0.0012350186794233648,-0.40536693832476683,0.18841262439866216,0.13523462956457535,-0.9652919188805447,-0.7962641623579366,-0.6211533553082015,0.901347887787593,0.5631451245298208,0.8210494123455487,-0.127062339201951,0.3589639095533974,-0.5354520886735304,0,0,0,0
0,0.09278933776722059,0.00011580546338731438,0.14999999999999997,251.21025340307122,2.8333444980719134,260.983,0.008725666666666665,63109.42475933334,0.09307757768007605,251.1456755769246,0.010761294689177246,1.6832541394786211,0.013987457052694913,2.7144980166910386,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3864428064599856,0.023995239816579805,-0.11401754250991443,-0.841831423401778,0.45639062955210624,-0.46362897856382,-0.3540232629633371,-0.35440907791813075,-0.35239136416389394,-0.43849040663029065,-0.4857942716228965,-0.440725177842522,-0.29792464602237684,-0.3552062571152051,-0.30680675418759346,-0.35809415476384643,-0.4344500670721351,-0.5983086272317443,-0.2611425588863541,-0.34430357807551576,-1.1980050875137858,-1.1666977106192298,-0.9839276823192475,-0.8267782185371989,-0.3048383707814676,-0.14920324812572885,-0.5632450797981317,0.4910456431529996,-0.8301622152361058,-0.4767617896315517,1,0,0,0
0,0.08121418799339024,5.575566857427242e-05,0.13050000000000006,248.76823683488098,2.677305897909232,253.35283333333336,0.006651500000000007,61888.312963833334,0.08184440191535619,248.06056402604054,0.007466971847695183,1.6362475050887724,0.009853425277551286,2.6158823895021897,0.5,0.6666666666666666,0.5,0.3333333333333333,-0.881633911111532,0.6490302080354037,-0.2584472467334668,0.25506804977141495,-0.4694147329847646,-0.835963113132518,-0.3800946844550968,-0.37083755020138176,-0.3833524033231784,-0.32171832821209523,-0.45639399774315037,-0.32752566943684364,-0.30345759736328953,-0.3269683834820519,-0.33053128356088773,-0.29943926583875036,-0.5580335070349488,-0.4867488085717033,-0.4768819286468382,-0.38533488444813996,1.278011529917456,-0.9652919188805447,0.32971695740992824,0.6125958240657826,0.2557782540125674,0.2618948055885024,0.4626445995614321,0.9195656400287158,-0.9223960463537624,-0.9427670942993853,0,1,0,1
0,0.08589016525005828,6.967951331768413e-05,0.13720000000000007,251.03607064460752,1.0954987156214637,252.89780000000005,0.007446800000000005,63020.20426340001,0.08668333173107737,250.94962899554164,0.008347425550292983,1.0466607452376648,0.003875543274211468,0.8318571292902277,0.6,0.6,0.6,0.6,0.2097702614967701,0.41685894739769563,0.42443302135493116,0.6091191780205484,-0.20008071730033772,-0.774214287696668,-0.1252457721890508,-0.2698729744593876,-0.08253095187877917,-0.2693188654552892,0.02022345737763922,-0.37826225361287014,-0.24636320400602593,-0.2536095311898766,-0.26034476259708833,-0.5401484078654634,-0.08922375675443488,0.4240058913734832,0.2918274576626254,-0.309795101833732,-1.0075422707883055,0.24314283155156524,-0.7962641623579366,-0.6211533553082015,0.9784816749863016,0.48640107558553813,0.49499564280137637,-0.7079719410417982,-0.10974126443126275,-0.20212723020089352,0,0,1,0
1,0.09270900395435691,0.00017864058579103746,0.1408,264.184272177172,48.187186817904674,284.11379999999997,0.008773600000000003,69841.51685259999,0.090277350426339,265.1920389265108,0.013365649471351456,6.941699130465442,0.011029757334691928,4.912056730461529,0.4,0.2,0.4,0.2,0.5178787791017322,-0.39947769661422516,-0.09226400282105776,0.16875313546606346,0.6414881784325536,0.8186504400004235,0.28011175844576786,0.16869897204869755,0.22338408987892136,-0.043213580138040435,-0.21078805912445778,-0.06537986786549656,-0.07159116654000555,-0.21781318069799865,0.17715604683880284,0.03584140591417327,0.7441223369773836,0.07750941669845339,0.24331983057491227,-0.01947683790779826,0.7066230797410156,0.84736020676762,0.8927075172938606,1.2294704137527743,0.9519898165572918,-0.14315930848746036,-0.16487592538785942,0.7940143139251549,-0.20006935386820718,-0.6012945415241409,0,0,0,1
0,0.09476247566040381,0.0005360732067113787,0.11900000000000004,254.4255209232108,140.1904124528337,271.67350000000005,0.009516000000000009,64872.53610950003,0.08593287906400329,253.32108989429497,0.02315325477576271,11.840203226838367,0.018579394059734633,18.664818610256873,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,-0.7120449891893036,0.7260892498661491,-0.9648115355997182,0.9477922243036785,0.8914518754216992,0.9756446851090602,-0.35108269990975577,-0.3668602975244511,-0.360131623953715,-0.7018804548487715,-0.5212840351861139,-0.6860883462637131,-0.29910388692514217,-0.3973042053014758,-0.3038542441294434,-0.6350044383743755,-0.5224943939598423,-0.7881445440751975,-0.44109038755539165,-0.6862425773010669,0.7066230797410156,2.3579036448077573,0.8927075172938606,2.7716568879702543,0.8238152333747901,0.9064903449399351,0.8977293739144421,-0.9962503100415331,0.6081854778315946,-0.5640638840455194,1,0,1,0
