hit_type,R_AAI,R_AVI,R_ASMA,R_GAI,R_GVI,R_GSMA,R_AAE,R_ARE,R_MAMI,R_MGMI,R_ASDI,R_GSDI,R_AIR,R_GIR,R_AZCR,R_GZCR,R_AMCR,R_GMCR,R_AXYCORR,R_AYZCORR,R_AZXCORR,R_GXYCORR,R_GYZCORR,R_GZXCORR,L_AAI,L_AVI,L_ASMA,L_GAI,L_GVI,L_GSMA,L_AAE,L_ARE,L_MAMI,L_MGMI,L_ASDI,L_GSDI,L_AIR,L_GIR,L_AZCR,L_GZCR,L_AMCR,L_GMCR,L_AXYCORR,L_AYZCORR,L_AZXCORR,L_GXYCORR,L_GYZCORR,L_GZXCORR,L1,L2,R1,R2
0,0.10164435445069012,0.002474501597191364,0.16187500000000002,29.667082610577133,24.97948457510853,37.5016875,0.012806076388888891,905.1152751979166,0.08066301859772512,29.397321237766157,0.04974436246642793,4.997948036455414,0.07026532624356299,3.711242667619267,0.125,0.125,0.25,0.125,-0.6995676759735051,0.5253626010564297,-0.47871872323770964,0.9246143432754481,0.9254965589909953,0.9184040971335248,0.8000795701534646,-0.032437989205112504,0.8223792267386308,1.2796818949966042,0.5643085761269886,1.1507898753597787,0.26027427628724953,0.6299499313906716,0.9528161412443006,1.3652573213977002,0.4568582018973811,1.1500136652058015,0.5235756194636615,0.39324226686356545,1.1255127332678008,1.0628786238933,1.2888393929646806,0.4881138889149626,0.9331004524867887,-0.4969305655139346,-0.3056990810505993,-0.8183763319817604,-0.7034151210056149,0.7511224899514856,0,0,0,0
0,0.2678216409831724,0.005669287371080703,0.4266874999999999,53.13580364784243,654.010047541685,77.88856249999999,0.07739771874999998,3477.423676843749,0.3022972300883443,43.72115173859,0.07529467027008421,25.57362014931959,0.0794180209247656,41.01192025340394,0.375,0.125,0.375,0.125,-0.8711119975893644,0.8520491313769534,-0.7128300650745855,0.29258043348493384,0.4295598641918788,0.9371327862828609,1.2222559878236983,0.7009450807860024,1.2830850713824564,2.3411391767504677,2.3818957874850732,2.0687463057612505,0.736042653233129,2.0006439950363233,1.2958015225271728,1.6239102206608007,1.2707961256080507,2.4837032431633985,1.5298557060670637,3.3377196075693005,0.3383605783685767,0.25963447301210263,0.5210935135519907,0.4881138889149626,0.8847494225476978,0.882105457553361,0.8535493000764842,-0.6857090698755107,-0.0415574210131757,0.7458396009474553,0,0,0,0
0,0.15849851150324476,0.007611107267922448,0.2225208333333333,32.96129178906211,187.67748162408498,45.359624999999994,0.032732885416666656,1274.124238027778,0.1269340514055032,39.622018232124475,0.08724166016257627,13.699543117348293,0.15359307662619298,23.669298585547516,0.375,0.25,0.375,0.125,-0.8235943937419131,0.915235337143572,-0.7778639821150565,0.04729526528555799,0.37728178101117765,0.7816826380028016,-0.48895954350697657,-0.4250602705007206,-0.4798565436134156,0.1529297544037073,-0.18413729139362384,0.15098595260112346,-0.4310366288108102,-0.16414870338323093,-0.44476801968513624,0.298455661298428,-0.5547058952502688,0.16487390676773359,-0.5086922400434255,0.34292597193906643,0.3383605783685767,-0.5436096778690946,0.5210935135519907,-0.33402122455050637,0.07274561584524179,0.6413555645498558,0.6921202127856473,0.3090765163340485,-0.939617804170804,-0.012918897602844445,0,0,0,0
0,0.06098370068664477,0.0011318007505617194,0.08724999999999997,19.953541932964523,35.615003298176354,29.247062500000006,0.004850812499999997,433.75883896875,0.05846182077396378,19.079871936913904,0.03364224651478732,5.9678307028749025,0.05609040662950644,7.280835525482928,0.25,0.375,0.25,0.375,-0.8394910998340307,0.08707070275504884,-0.3222604479943073,0.022753912058001535,0.9630072047795929,-0.10136548338342279,-0.3676876633284006,-0.42336348285776815,-0.3794337551135582,-0.26231508681386423,-0.32771974261885284,-0.23689928417916994,-0.400136365012971,-0.3146951017955548,-0.3152057466920416,-0.32444471666917035,-0.5390418486227612,-0.18267944576037481,-0.43567733804598624,-0.5568567075435086,-1.2359437314298714,0.25963447301210263,-1.0143982452733893,-1.1561563380159754,-0.27745700521953676,0.5097632879948786,0.6160955669704976,0.6793527773874466,-0.9675657815306693,-0.7478629558895435,0,0,0,0
0,0.054747763362721275,0.0001649358790016973,0.07393750000000002,13.611214071275944,12.86039386353866,18.666229166666664,0.003162253472222224,198.12554235763886,0.04994288212641623,14.216113813855669,0.012842736429659269,3.586139130532816,0.017637461417685296,4.81622531662803,0.375,0.25,0.375,0.25,0.23680540237496156,0.7048247512151832,0.46993484773560656,-0.7373989927894191,-0.21109116033086428,0.2560591868186521,-0.5299209320432614,-0.426323683377227,-0.47235743927738716,-0.45128878389762855,-0.4060290303879741,-0.44417104750298064,-0.4402865271227554,-0.3640542886448844,-0.5209027594005714,-0.42885262303790167,-0.5672913600099845,-0.5135506030897323,-0.539209709958537,-0.6168339981159973,-1.2359437314298714,-0.5436096778690946,-0.24665236586069933,-0.33402122455050637,0.03784124272681355,-0.39450882203471926,0.0745302338542897,-0.3125272765005357,0.12923999516018456,0.8612940177966132,0,0,0,0
0,0.06444505998969798,0.00011354952070200696,0.0875,5.514173781263352,6.042922947527828,8.130625,0.004266715277777777,36.449035437499994,0.06171466454883532,4.898288413264778,0.010655961744582559,2.4582357388028977,0.01829207269091984,5.13142303735368,0.125,0.125,0.125,0.125,0.8577039644018976,0.8996659014763749,0.9339985510395707,0.6615094560894381,0.268616799946853,0.8555222702037771,-0.7165926859011116,-0.43287705857646536,-0.6855928408322792,-0.7100775320240673,-0.423844308217084,-0.7102267641205406,-0.47420949571792204,-0.39484444216909265,-0.6984992383288441,-0.6754099678014468,-0.6597618099121684,-0.6792234039096445,-0.5965122499200246,-0.6579918152872517,-0.4487915765306474,0.25963447301210263,-0.24665236586069933,0.4881138889149626,-0.05788223842871238,0.03861400298781283,-0.6724616567237824,-0.950424099623533,-0.007793556297726117,-0.11293618657970579,0,0,0,0
0,0.051558591920096715,2.1203265883603014e-05,0.07037499999999997,8.433305684233643,0.4346098029391815,13.117750000000001,0.002679491666666664,71.55525456666663,0.0530453741895804,8.702489398513194,0.004604700411927253,0.65924942392025,0.0027829919070348694,0.3955553635175324,0.125,0.125,0.125,0.125,-0.08334342121850505,0.8898053251628635,-0.5289120747967287,0.5768445323674528,-0.8884326794103833,-0.8874291711137989,-0.5392790591474373,-0.42469129003082895,-0.4779002555257559,-0.7092408347827984,-0.4264212767807276,-0.6900712874396988,-0.44196707156929443,-0.3952312750052148,-0.5428922114754233,-0.6756176546464723,-0.5511888101776132,-0.7293529850570247,-0.52919951737894,-0.7256270679965671,0.3383605783685767,-1.3468538287502918,-1.0143982452733893,-1.1561563380159754,0.767705326046066,-0.6972459214163361,-0.9863558609661717,-0.01171488965652584,-0.08095428261110332,0.03845399504404202,0,0,0,1
0,0.045135686960414034,0.00014987740150039923,0.0632708333333333,10.572749966206564,13.441279999301322,13.751250000000002,0.0021871076388888886,125.22432184722224,0.04001142963612619,10.552033365719392,0.01224244262802155,3.666235126025242,0.013433574025805882,5.185085943453453,0.25,0.25,0.25,0.25,0.32988207646211704,0.8184946516742212,-0.27027426147276945,0.27438751659158983,-0.8524343865594941,0.1701610526611587,0.1930908989894141,-0.24464893967745951,0.1380044440723948,0.7031673497376015,1.4338911927700606,0.6592453266039926,-0.15165654436531956,0.3763835290921343,0.15584580688806465,0.5091366190265326,0.08274186526444674,1.8723625666847574,0.29593809549345423,1.9775722825718607,2.6998170430662487,0.25963447301210263,2.824331151790061,0.4881138889149626,0.8878372974098632,0.14228271832685804,-0.12127435005342438,-0.9097833715754474,-0.7752417108928034,0.9463344759744204,0,0,1,1
1,0.1448684751294002,0.00327384713590458,0.23044444444444454,33.71649647831376,223.14767522785664,47.791000000000004,0.02426072222222223,1359.94981,0.15848659249286676,36.66892879537116,0.05721754220433258,14.938128237093716,0.0769326905376993,21.00387805462994,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,-0.8196605590098787,0.5620597653044735,-0.8322266142539326,0.8583451970368524,0.30048819470578825,0.7017257974159656,0.683664039501614,0.00017665953844159564,0.7627124400650138,1.375561998398484,0.8780808183084728,1.1145507900850882,0.1829904143789294,0.7617793847286679,0.596369718488094,1.7821380487346679,0.5044216298368426,1.4376746556029418,0.1550286732317535,0.7480010742735131,0.7756673310903677,-0.008113577281629912,2.312500565514934,0.9448556186180007,0.7068260600575322,-0.26911751555858315,0.3882809169645976,-0.631597384999428,-0.20376422909007014,0.5665328127163495,0,0,1,0
1,0.38088243416301126,0.04050007134605938,0.6232500000000001,37.62663846766316,305.58883312377066,59.041,0.1855715,1721.3527554999996,0.3564844124093034,37.46108703201471,0.2012462952356127,17.48109931107797,0.2408838882045049,15.247409986562058,0.375,0.25,0.25,0.25,-0.9456559434798811,0.7850442797069949,-0.9415633748285842,0.856898779683753,0.9067523519665637,0.9790332397441346,0.2193437508687863,0.16965591422235154,0.1986493747898414,0.7981149153698597,1.6912384929464077,0.6881955817620126,-0.06515624029927188,0.47740961542497995,0.10525787948136632,0.4663309800851611,0.7269535942102779,2.0512952498624757,1.058871688747489,0.6704888738151512,-0.4487915765306474,0.25963447301210263,-1.0143982452733893,-1.1561563380159754,0.5905841233755439,0.9064429199213505,0.8757108323759865,-0.8912169273712373,0.03177403267928968,0.18858825062138146,1,0,0,0
0,0.10209978657946639,0.0017298766359829768,0.14379166666666668,22.466459459971954,158.26351505218662,29.4094375,0.012154243055555559,663.00531571875,0.0967932781026331,18.6641469347347,0.04159178567918161,12.580282789038831,0.050107199862818516,23.192616887636575,0.5,0.25,0.25,0.25,-0.41482099938760053,0.3737943663661124,-0.3901321977252545,0.4385080400170789,0.42635552478641614,0.6335416312556859,-0.23203412073060992,-0.3215081749944347,-0.3621532103392318,0.5262884519070754,0.04006008354751123,0.33767688893588516,-0.3410172401031718,0.0423609491039271,-0.09195332097486036,0.5889618689043247,-0.10500851218441093,0.5381612549425022,-0.21236512651455922,0.9492093878050906,-1.2359437314298714,-0.5436096778690946,-1.0143982452733893,-0.33402122455050637,0.46125458904267524,0.8055117063207391,0.8212646328306863,0.7169688970416891,-0.8640919514663535,-0.9043293442496299,1,1,0,0
0,0.08994527763280896,0.0018587532815569185,0.11931250000000004,18.33619230483895,36.42725860371499,29.5406875,0.009948906250000004,372.64320684374985,0.08249117681899701,18.513391115548888,0.04311326108701264,6.035499863616517,0.034906619024079266,11.1577895651048,0.375,0.375,0.125,0.375,0.6368453879104873,0.7461576171694386,0.9622323947315665,-0.9464748167091944,0.4062574054134685,-0.5546966611254004,-0.5418672142300294,-0.418561754719217,-0.5724541797626342,-0.48262194532913233,-0.4226207199602659,-0.47075183710228813,-0.441421022023043,-0.37155851039456333,-0.5560906509595089,-0.45119489601735996,-0.5002044040745823,-0.661503761087457,-0.48789669021910836,-0.6523385580617094,-0.4487915765306474,-0.5436096778690946,-0.24665236586069933,-0.33402122455050637,-0.9254316497980142,-0.9892503498941192,0.9701049968236691,0.9469896339467462,0.7336670863994983,0.6150979084375505,0,1,0,0
0,0.07099551100889873,0.00018772769436311423,0.10062499999999991,24.542327993409405,42.73413564307982,38.045125,0.005228090277777775,645.0599989791667,0.07405696869993503,22.128926113228083,0.01370137563761808,6.537135125043678,0.014858752541742487,10.907428110845139,0.25,0.125,0.25,0.125,0.6816463281926357,0.8456206506718029,0.5533613715327421,-0.8458351399046649,-0.7611911207711627,0.36719402021963665,-0.6186486441902828,-0.4314712419677662,-0.6630955278241942,-0.5737515290320536,-0.4091534882223417,-0.5331611808407761,-0.45848246950332083,-0.38084773997404026,-0.5697845794556129,-0.5228511766124172,-0.6329453551320544,-0.5350958872535523,-0.6246238329946248,-0.34646762867086567,1.1255127332678008,-1.3468538287502918,-0.24665236586069933,-1.1561563380159754,-0.8799329897214665,-0.8497213005940137,0.8601487352062271,0.8233090524753902,0.9242371142671507,0.5998277684266469,0,0,0,0
0,0.04346374720073692,3.105892927043523e-05,0.06156250000000003,16.114306205367015,4.543587425920096,24.271437499999998,0.0019201562500000004,264.21445190624996,0.04501518129863241,16.91813677897411,0.005573053854973522,2.131569240235957,0.008112770546136905,3.4865137884931556,0.375,0.25,0.25,0.25,0.6801832511834718,0.7613943024730655,0.3880666137374298,-0.35604795256767147,-0.6591747713007006,0.933951539450755,-0.575358760121494,-0.43231345218264494,-0.5561517790321382,-0.7042308764037465,-0.4266248549428205,-0.6973229694950835,-0.4505857269636343,-0.3949642015764423,-0.5585362170021966,-0.685395818113879,-0.6480629509644382,-0.7348648253711475,-0.5853978395295797,-0.7079071850175686,-1.2359437314298714,0.25963447301210263,-1.0143982452733893,0.4881138889149626,-0.42153921184525783,0.48472871622878094,0.46141061940315364,-0.20904057654496724,0.9859576880420596,-0.16291118713384453,0,0,0,0
0,0.03722890490587932,0.00010466836173121637,0.05387499999999998,10.187133603607448,29.43352514711306,14.246312499999998,0.0014906597222222218,133.21121620486107,0.03587144717020457,8.103885492147441,0.010230755677427567,5.425267288080198,0.013354047084945461,8.794677157481456,0.25,0.25,0.375,0.25,-0.4601478262972616,0.6046616489243997,-0.9836654214339039,0.058753957476856855,-0.23547749358733383,-0.672982359527989,-0.1185742470761803,-0.15217842905601603,-0.0452345401383837,-0.5951864954194859,-0.36880342993244114,-0.605631140767448,-0.2711131714639993,-0.376286655731585,-0.31583995786283514,-0.6991307946375981,0.2630715616738392,-0.3266940281316016,0.4957117055267022,-0.2892429382133544,-1.2359437314298714,-0.5436096778690946,-1.0143982452733893,-1.1561563380159754,0.5647905645219672,-0.7021707673102104,-0.9290218125559377,-0.9273219797994626,-0.2982804452756736,0.4161248253356491,0,0,0,1
0,0.06936239666628019,0.0011331322342651533,0.10568749999999996,16.960854408640152,100.24035566988412,20.615395833333334,0.005944274305555549,387.9109379409722,0.05707879956737514,16.02357620765884,0.03366202956247816,10.012010570803655,0.06123400197332412,9.431527861488831,0.125,0.25,0.125,0.25,0.3138331419414992,0.9064487315468603,-0.07544506392410813,0.6669591206238434,0.21009377088215797,-0.531271111391377,1.766488178843471,1.463970143485553,1.790089734100893,2.0808165594903154,1.8459474273350782,1.9415899939209509,1.4207115202515195,1.6102202626082371,1.585878045877589,1.8548941851760345,1.8598991224554962,2.1536569002064985,0.17009038899424717,1.598226742487667,1.9126648881670247,1.0628786238933,1.2888393929646806,1.3102490023804316,0.9680426523188957,-0.2276026816777956,-0.3976443694314587,-0.9772542012280051,-0.8958211652640405,0.9475778712673062,0,0,1,1
1,0.3664802127175998,0.03752365993646284,0.5981875,39.887269973720564,216.26505016852954,55.220625,0.17183140624999999,1807.2593561249992,0.3414239026188566,38.51394000995188,0.1937102473708163,14.705952882031465,0.09484156278298134,17.45752083819444,0.375,0.375,0.375,0.375,-0.9576922243255999,0.6631377587221907,-0.722270512361204,0.8281444075463519,0.4240788135447516,0.8221533678696991,0.6926185554135702,0.27984919096794814,0.7591259119043051,2.5321022511940754,2.4455230710121154,2.1449452902119908,0.2386777460764779,2.2473689668975854,0.6191025215245282,2.502508598266233,0.8550683956327343,2.5207104231929978,0.33946722088783776,2.616506528125055,1.1255127332678008,0.25963447301210263,1.2888393929646806,0.4881138889149626,0.9321726997101532,0.9029751096182648,0.9858690877300037,-0.7709322783646105,-0.27496939651214847,0.7309026989534543,0,0,1,0
1,0.30644116185900566,0.01907012681850269,0.4558749999999999,60.34794914947258,755.8723560464206,80.25981250000001,0.11297631249999995,4397.74732259375,0.32984732522714194,56.08296853328644,0.13809462994085864,27.49313288889465,0.2345208932507385,19.121600012800172,0.375,0.375,0.375,0.375,-0.7146467231218356,0.7330622941252436,-0.9819220404115712,-0.5843285161499543,0.13705385312128898,0.7036593957093792,0.28047863905423687,-0.10771684997320786,0.21243654797906128,0.38652338941334224,-0.14756998139857425,0.4565525159927442,-0.08247319021794984,-0.05860584773092048,0.13249655613760525,0.39130078350119174,0.3390986477955785,0.23496046670944698,-0.08853331789597403,0.10273167803524073,0.3383605783685767,0.25963447301210263,-1.0143982452733893,0.4881138889149626,-0.2483857430367128,-0.09521544513043241,0.9016205855142007,0.16432624043656135,0.19049145497310804,0.6228894965891099,1,0,0,0
